step,strain,stress_raw_gpa,pe_eV,ly_A,pyy_bar
0,0,0,-394763.475913984,179.43998306,55588.4665004279
1,0.00225563909799824,0.70873486826489,-394844.724088901,179.844734901534,48501.117817779
2,0.00451127819600218,1.38146593471196,-394916.686964908,180.24948674307,41773.8071533083
3,0.00676691729400058,2.06260344445172,-394976.555657937,180.654238584604,34962.4320559107
4,0.00902255639199898,2.71312982111992,-395029.276280622,181.058990426138,28457.1682892287
5,0.0112781954899974,3.36467762470233,-395070.069229239,181.463742267673,21941.6902534046
6,0.0135338345880013,4.0118027935921,-395100.585172414,181.868494109208,15470.4385645069
7,0.0157894736859996,4.63370165734192,-395122.465100731,182.273245950742,9251.44992700873
8,0.018045112783998,5.22101013677738,-395137.564902645,182.677997792276,3378.36513265406
9,0.0203007518820017,5.85726436896242,-395137.936318114,183.082749633812,-2984.17718919626
10,0.0225563909800003,6.4052098026084,-395137.115185277,183.487501475346,-8463.6315256561
11,0.0248120300779985,7.02171082122246,-395119.395996674,183.89225331688,-14628.6417117967
12,0.0270676691760025,7.58493225136572,-395097.933742436,184.297005158416,-20260.8560132293
13,0.0293233082740009,8.15791766588425,-395066.03235887,184.70175699995,-25990.7101584146
14,0.0315789473719991,8.7609912073039,-395021.502842153,185.106508841484,-32021.4455726111
15,0.0338345864699975,9.30611486122532,-394976.454462388,185.511260683018,-37472.6821118253
16,0.0360902255680015,9.9212954200747,-394915.332447987,185.916012524554,-43624.4877003191
17,0.0383458646659999,10.5974435537006,-394871.693910302,186.320764366088,-50385.9690365779
18,0.0406015037639981,11.7934370065253,-394785.764123386,186.725516207622,-62345.9035648254
19,0.042857142862002,12.8521197123833,-394689.803667863,187.130268049158,-72932.7306234054
20,0.0451127819600003,13.9819442235351,-394568.512028692,187.535019890692,-84230.9757349232
21,0.0473684210579987,14.7449964719201,-394444.385223451,187.939771732226,-91861.4982187734
22,0.0496240601560028,15.8812335840377,-394292.625880607,188.344523573762,-103223.869339949
23,0.051879699254001,16.7386012660168,-394135.438190691,188.749275415296,-111797.54615974
24,0.0541353383519994,17.2857840862076,-393973.355225354,189.15402725683,-117269.374361648
25,0.0563909774499977,18.1226590488148,-393791.132922636,189.558779098364,-125638.12398772
26,0.0586466165480016,18.8734517037175,-393603.66343906,189.9635309399,-133146.050536747
27,0.0609022556459998,19.8182347095771,-393391.262495026,190.368282781434,-142593.880595343
28,0.0631578947439981,20.5981293174846,-393172.792352457,190.773034622968,-150392.826674418
29,0.065413533842002,19.8262132621225,-392993.983384428,191.177786464504,-142673.666120797
30,0.0676691729400006,20.2133591097473,-392782.946443135,191.582538306038,-146545.124597045
31,0.0699248120379988,20.3889596330624,-392572.590130965,191.987290147572,-148301.129830196
32,0.0721804511360028,20.4641534142455,-392366.054331857,192.392041989107,-149053.067642027
33,0.074436090234001,20.8566202632004,-392143.884477507,192.796793830642,-152977.736131576
34,0.0766917293319996,21.3060456853648,-391915.042164342,193.201545672176,-157471.99035322
35,0.0789473684299978,21.1834839295858,-391710.102047402,193.60629751371,-156246.372795429
36,0.0812030075280016,21.3612150147958,-391491.265859036,194.011049355246,-158023.68364753
37,0.0834586466260001,21.4911269343907,-391275.021118956,194.41580119678,-159322.802843479
38,0.0857142857239984,20.6639688419652,-391151.592596728,194.820553038314,-151051.221919224
39,0.0879699248220023,20.8414987492682,-390951.817018026,195.22530487985,-152826.520992254
40,0.0902255639200007,21.0568396572628,-390741.956620501,195.630056721384,-154979.9300722
41,0.0924812030179991,21.2647355233204,-390542.529351573,196.034808562918,-157058.888732776
42,0.0947368421159974,21.7055444171726,-390313.759757016,196.439560404452,-161466.977671298
43,0.0969924812140011,21.5572872192391,-390168.935913969,196.844312245988,-159984.405691963
44,0.0992481203119995,21.7554560023961,-389989.296773317,197.249064087522,-161966.093523533
45,0.101503759409998,22.4156632521298,-389734.41200672,197.653815929056,-168568.16602087
46,0.103759398508002,22.7798189399509,-389503.414368563,198.058567770592,-172209.722899081
47,0.106015037606,23.0140298088828,-389274.363141607,198.463319612126,-174551.8315884
48,0.108270676703999,23.420317057505,-389023.75725152,198.86807145366,-178614.704074622
49,0.110526315802002,24.016135211952,-388745.303804712,199.272823295196,-184572.885619092
50,0.112781954900001,23.9757151018881,-388532.67701707,199.67757513673,-184168.684518453
51,0.115037593997999,24.1100054378903,-388306.368722782,200.082326978264,-185511.587878475
52,0.117293233095997,24.5978261214739,-388025.759405834,200.487078819798,-190389.794714311
53,0.119548872194001,24.883378823393,-387761.185605933,200.891830661334,-193245.321733502
54,0.121804511292,25.2848848415419,-387477.709665504,201.296582502868,-197260.381914991
55,0.124060150389998,24.7193967061983,-387299.133723882,201.701334344402,-191605.500561555
56,0.126315789488002,25.2104041648936,-387005.661940522,202.106086185938,-196515.575148508
57,0.128571428586,24.6315117582253,-386830.721137583,202.510838027472,-190726.651081825
58,0.130827067683999,24.9357134611114,-386555.557024473,202.915589869006,-193768.668110686
59,0.133082706782003,25.4723407490241,-386249.634400667,203.320341710541,-199134.940989813
60,0.135338345880001,25.0292998954036,-386062.703137003,203.725093552076,-194704.532453608
61,0.137593984977999,25.0438480103822,-385820.383032427,204.12984539361,-194850.013603394
62,0.139849624075998,24.5535733289876,-385643.026308272,204.534597235144,-189947.266789448
63,0.142105263174002,24.7419970837986,-385380.321655733,204.93934907668,-191831.504337558
64,0.144360902272,24.7664670369881,-385140.552894547,205.344100918214,-192076.203869453
65,0.146616541369998,24.1098604291088,-385012.232024029,205.748852759748,-185510.13779066
66,0.148872180468002,24.3850013827923,-384741.479973157,206.153604601284,-188261.547327495
67,0.151127819566001,24.3769014499592,-384512.930845598,206.558356442818,-188180.547999164
68,0.153383458663999,24.7153977677724,-384227.768221087,206.963108284352,-191565.511177296
69,0.155639097761997,24.6270846057242,-384005.192295959,207.367860125886,-190682.379556814
70,0.157894736860001,24.4922121715716,-383795.020444069,207.772611967422,-189333.655215288
71,0.160150375958,24.5942269228259,-383543.544171094,208.177363808956,-190353.802727831
72,0.162406015055998,24.7653956779045,-383277.450826462,208.58211565049,-192065.490278617
73,0.164661654154002,24.9836323488194,-383000.199062743,208.986867492026,-194247.856987766
74,0.166917293252,24.9250090455595,-382769.09865194,209.39161933356,-193661.623955167
75,0.169172932349999,24.946043191009,-382523.720221934,209.796371175094,-193871.965409662
76,0.171428571448003,25.0297046032906,-382267.778579312,210.20112301663,-194708.579532478
77,0.173684210546001,25.3816176890611,-381962.196282023,210.605874858164,-198227.710390183
78,0.175939849643999,25.05881020772,-381778.187523797,211.010626699698,-194999.635576772
79,0.178195488741998,25.1631612787096,-381513.5204917,211.415378541233,-196043.146286668
80,0.180451127840001,25.035872316492,-381297.238072854,211.820130382768,-194770.256664492
81,0.182706766937999,25.1963423865492,-381020.213983548,212.224882224302,-196374.957365064
82,0.184962406035998,25.230458616457,-380771.532868122,212.629634065836,-196716.119664142
83,0.187218045134002,25.1808081613321,-380540.276190012,213.034385907372,-196219.615112893
84,0.189473684232,25.5053572502291,-380231.846068869,213.439137748906,-199465.106001863
85,0.191729323329999,25.4472854598882,-379987.761438454,213.84388959044,-198884.388098454
86,0.193984962428002,25.5083598327249,-379722.686397184,214.248641431975,-199495.131826821
87,0.196240601526001,25.5522891256683,-379460.831193174,214.65339327351,-199934.424756255
88,0.198496240623999,25.6358825292138,-379191.322802833,215.058145115044,-200770.35879171
89,0.200751879721998,25.7575128119422,-378909.93353356,215.462896956578,-201986.661618994
90,0.203007518820001,25.7790549848143,-378651.887710722,215.867648798114,-202202.083347715
