step,strain,stress_raw_gpa,pe_eV,ly_A,pyy_bar
0,0,0,-391795.963432674,179.43998306,52034.5156669296
1,0.00225563909799824,0.69472906806394,-391871.781171435,179.844734901534,45087.2249862902
2,0.00451127819600218,1.2560937659367,-391938.670485324,180.24948674307,39473.5780075626
3,0.00676691729400058,1.8698659440514,-391995.42436923,180.654238584604,33335.8562264156
4,0.00902255639199898,2.4757413552475,-392042.667142409,181.058990426138,27277.1021144546
5,0.0112781954899974,3.0733449175094,-392080.529749034,181.463742267673,21301.0664918356
6,0.0135338345880013,3.66255995561224,-392109.141053528,181.868494109208,15408.9161108072
7,0.0157894736859996,4.24412909986868,-392128.631902239,182.273245950742,9593.22466824285
8,0.018045112783998,4.81920637444665,-392139.118307143,182.677997792276,3842.45192246307
9,0.0203007518820017,5.39000330072079,-392140.68741272,183.082749633812,-1865.51734027834
10,0.0225563909800003,5.95471376231052,-392133.394768777,183.487501475346,-7512.62195617562
11,0.0248120300779985,6.51520924865095,-392117.335265959,183.89225331688,-13117.5768195799
12,0.0270676691760025,7.07081864937474,-392092.587969804,184.297005158416,-18673.6708268178
13,0.0293233082740009,7.63202900643543,-392059.161168341,184.70175699995,-24285.7743974247
14,0.0315789473719991,8.25144664294669,-392016.864842424,185.106508841484,-30479.9507625373
15,0.0338345864699975,9.28937729241533,-391961.132392825,185.511260683018,-40859.2572572237
16,0.0360902255680015,10.3268222667476,-391889.401703839,185.916012524554,-51233.7070005465
17,0.0383458646659999,11.3921244183794,-391801.476131856,186.320764366088,-61886.7285168646
18,0.0406015037639981,12.3762000016042,-391697.782074968,186.725516207622,-71727.4843491127
19,0.042857142862002,13.3727908703204,-391578.304545356,187.130268049158,-81693.3930362743
20,0.0451127819600003,14.0172302363441,-391458.022494906,187.535019890692,-88137.7866965113
21,0.0473684210579987,15.0085078979152,-391312.89882114,187.939771732226,-98050.5633122223
22,0.0496240601560028,15.9794934354996,-391152.498714507,188.344523573762,-107760.418688066
23,0.051879699254001,16.9429062476002,-390977.087732089,188.749275415296,-117394.546809072
24,0.0541353383519994,17.5838826279162,-390800.390528364,189.15402725683,-123804.310612232
25,0.0563909774499977,18.5191315916479,-390600.372565494,189.558779098364,-133156.800249549
26,0.0586466165480016,19.4522323913176,-390385.483436794,189.9635309399,-142487.808246246
27,0.0609022556459998,20.3694169834394,-390156.158676045,190.368282781434,-151659.654167464
28,0.0631578947439981,21.2427579775581,-389912.825673152,190.773034622968,-160393.064108651
29,0.065413533842002,18.9711962104507,-389792.013578527,191.177786464504,-137677.446437577
30,0.0676691729400006,19.2016008470464,-389590.813412978,191.582538306038,-139981.492803534
31,0.0699248120379988,18.8689374691376,-389404.520476596,191.987290147572,-136654.859024446
32,0.0721804511360028,19.0934255048867,-389203.79759913,192.392041989107,-138899.739381937
33,0.074436090234001,19.3068240518136,-389002.084089741,192.796793830642,-141033.724851206
34,0.0766917293319996,18.9913964239596,-388816.550963726,193.201545672176,-137879.448572666
35,0.0789473684299978,19.2030647120113,-388615.299672917,193.60629751371,-139996.131453183
36,0.0812030075280016,19.388752238485,-388413.147106851,194.011049355246,-141853.00671792
37,0.0834586466260001,19.1037508347826,-388228.28891145,194.41580119678,-139002.992680896
38,0.0857142857239984,19.3008091933438,-388026.574123262,194.820553038314,-140973.576266508
39,0.0879699248220023,19.0275930282616,-387840.040703032,195.22530487985,-138241.414615686
40,0.0902255639200007,18.5725624405518,-387789.205329182,195.630056721384,-133691.108738588
41,0.0924812030179991,19.2876574747674,-387575.191220582,196.034808562918,-140842.059080744
42,0.0947368421159974,19.9931605477784,-387350.097811147,196.439560404452,-147897.089810854
43,0.0969924812140011,20.6887735585636,-387114.085880512,196.844312245988,-154853.219918706
44,0.0992481203119995,21.3902499610306,-386867.155910521,197.249064087522,-161867.983943376
45,0.101503759409998,22.0667936972357,-386609.758016318,197.653815929056,-168633.421305427
46,0.103759398508002,22.7422657616023,-386341.580165166,198.058567770592,-175388.141949093
47,0.106015037606,23.4072633209037,-386062.943436586,198.463319612126,-182038.117542107
48,0.108270676703999,23.4690272327175,-385859.084581282,198.86807145366,-182655.756660245
49,0.110526315802002,24.1223343906962,-385569.220399862,199.272823295196,-189188.828240032
50,0.112781954900001,24.7653071825825,-385269.239518466,199.67757513673,-195618.556158895
51,0.115037593997999,25.3936961444625,-384959.334972858,200.082326978264,-201902.445777695
52,0.117293233095997,25.0375197414961,-384758.032804286,200.487078819798,-198340.681748031
53,0.119548872194001,25.6240781374866,-384444.293376917,200.891830661334,-204206.265707936
54,0.121804511292,25.9287202963931,-384158.357944654,201.296582502868,-207252.687297001
55,0.124060150389998,25.9756120731759,-383903.941538686,201.701334344402,-207721.605064829
56,0.126315789488002,25.9221586526845,-383666.606288752,202.106086185938,-207187.070859915
57,0.128571428586,26.0861044293235,-383395.027993245,202.510838027472,-208826.528626305
58,0.130827067683999,26.1307555696686,-383140.124218728,202.915589869006,-209273.040029756
59,0.133082706782003,26.1742328262821,-382885.160296386,203.320341710541,-209707.812595891
60,0.135338345880001,26.2169977646818,-382630.127838295,203.725093552076,-210135.461979888
61,0.137593984977999,26.0389496426218,-382410.825540557,204.12984539361,-208354.980759288
62,0.139849624075998,25.8812973455902,-382190.451698129,204.534597235144,-206778.457788972
63,0.142105263174002,26.3416375548801,-381864.675353881,204.93934907668,-211381.859881871
64,0.144360902272,26.162064941338,-381646.112885692,205.344100918214,-209586.13374645
65,0.146616541369998,26.2037254426944,-381391.097557284,205.748852759748,-210002.738760014
66,0.148872180468002,26.2408640258356,-381136.03318251,206.153604601284,-210374.124591426
67,0.151127819566001,26.0827577580653,-380916.911794789,206.558356442818,-208793.061913722
68,0.153383458663999,26.3170648018482,-380625.731600659,206.963108284352,-211136.132351552
69,0.155639097761997,25.8629105657619,-380458.659149854,207.367860125886,-206594.589990689
70,0.157894736860001,26.1903225930315,-380152.061384146,207.772611967422,-209868.710263385
71,0.160150375958,25.6968047005788,-380007.283284588,208.177363808956,-204933.531338858
72,0.162406015055998,26.1037622848238,-379684.811091306,208.58211565049,-209003.107181308
73,0.164661654154002,26.3423901212444,-379380.364841772,208.986867492026,-211389.385545514
74,0.166917293252,26.7186915300165,-379048.206841301,209.39161933356,-215152.399633235
75,0.169172932349999,27.0994810806713,-378709.817728099,209.796371175094,-218960.295139783
76,0.171428571448003,27.3067168299216,-378396.764926119,210.20112301663,-221032.652632286
77,0.173684210546001,27.365969390793,-378110.509816358,210.605874858164,-221625.178241
78,0.175939849643999,27.4226820038882,-377823.677138702,211.010626699698,-222192.304371952
79,0.178195488741998,27.4745740836705,-377536.603366894,211.415378541233,-222711.225169775
80,0.180451127840001,27.5193044150265,-377249.388651686,211.820130382768,-223158.528483335
81,0.182706766937999,27.3298916218584,-377021.754490976,212.224882224302,-221264.400551654
82,0.184962406035998,27.3793363487846,-376734.905027942,212.629634065836,-221758.847820916
83,0.187218045134002,27.4256240945176,-376447.92653935,213.034385907372,-222221.725278246
84,0.189473684232,27.4685801906339,-376160.83301495,213.439137748906,-222651.286239409
85,0.191729323329999,27.5102400044452,-375873.578914579,213.84388959044,-223067.884377522
86,0.193984962428002,27.3467812429217,-375645.997920092,214.248641431975,-221433.296762287
87,0.196240601526001,27.3876057407441,-375359.133983385,214.65339327351,-221841.541740511
88,0.198496240623999,27.4270726085043,-375072.143461215,215.058145115044,-222236.210418113
89,0.200751879721998,27.4637471581877,-374785.05456255,215.462896956578,-222602.955914947
90,0.203007518820001,27.4963802419631,-374497.882098134,215.867648798114,-222929.286752701
91,0.205263157918,27.5329963586056,-374210.551856746,216.272400639648,-223295.447919126
92,0.207518797015998,27.394260582442,-373983.354916822,216.677152481182,-221908.09015749
93,0.209774436114002,27.4286021939186,-373696.354212837,217.081904322718,-222251.506272256
94,0.212030075212001,27.4620874811815,-373409.228375933,217.486656164252,-222586.359144885
95,0.214285714309999,27.4934165532054,-373122.032094017,217.891408005786,-222899.649865124
96,0.216541353407997,27.5223931489821,-372834.799231688,218.29615984732,-223189.415822891
97,0.218796992506001,27.3989659127346,-372607.576007817,218.700911688856,-221955.143460416
98,0.221052631604,27.4285775237923,-372320.574146873,219.10566353039,-222251.259570993
99,0.223308270701998,27.4572398523137,-372033.491742353,219.510415371924,-222537.882856207
100,0.225563909800002,27.4838485694281,-371746.339624264,219.91516721346,-222803.970027351
101,0.227819548898,27.5124423805189,-371459.053759823,220.319919054994,-223089.908138259
102,0.230075187995999,27.3836318472096,-371231.270598868,220.724670896528,-221801.802805166
103,0.232330827094002,27.4274940694025,-370944.712136896,221.129422738064,-222240.425027095
104,0.234586466192001,27.4558578256247,-370657.627702947,221.534174579598,-222524.062589317
105,0.236842105289999,27.4810499040803,-370370.463950112,221.938926421132,-222775.983373873
106,0.239097744387997,27.5049551277982,-370083.215626874,222.343678262666,-223015.035611052
107,0.241353383486002,27.5279165839259,-369795.846443594,222.748430104202,-223244.650172329
108,0.243609022584,27.5502674962446,-369508.267503908,223.153181945736,-223468.159295516
109,0.245864661681998,27.572326220258,-369220.262526317,223.55793378727,-223688.74653565
110,0.248120300780002,27.5941274228576,-368931.221784203,223.962685628806,-223906.758561646
111,0.250375939878,27.7309505303272,-368581.121094208,224.36743747034,-225274.989636342
