step,strain,stress_raw_gpa,pe_eV,ly_A,pyy_bar
0,0,0,-393280.980846981,179.43998306,53745.8293152996
1,0.00225563909799824,0.70127983523924,-393359.39290193,179.844734901534,46733.0309629072
2,0.00451127819600218,1.37746860666824,-393427.169465809,180.24948674307,39971.1432486172
3,0.00676691729400058,2.02297576281878,-393486.445209666,180.654238584604,33516.0716871118
4,0.00902255639199898,2.67442014605662,-393534.420001973,181.058990426138,27001.6278547334
5,0.0112781954899974,3.33552619007997,-393571.423544114,181.463742267673,20390.5674144999
6,0.0135338345880013,3.86839555659254,-393604.468996277,181.868494109208,15061.8737493742
7,0.0157894736859996,4.49931022895414,-393624.36792189,182.273245950742,8752.72702575822
8,0.018045112783998,5.12632419841406,-393634.01567949,182.677997792276,2482.58733115898
9,0.0203007518820017,5.7424072606218,-393634.481624055,183.082749633812,-3678.24329091842
10,0.0225563909800003,6.21786997063001,-393638.499481697,183.487501475346,-8432.87039100052
11,0.0248120300779985,6.70307425372062,-393628.96072119,183.89225331688,-13284.9132219066
12,0.0270676691760025,7.31598084585831,-393603.522799045,184.297005158416,-19413.9791432835
13,0.0293233082740009,7.91369950811601,-393569.603719133,184.70175699995,-25391.1657658605
14,0.0315789473719991,8.47437154892553,-393529.528283869,185.106508841484,-30997.8861739557
15,0.0338345864699975,9.0779894363904,-393479.24099358,185.511260683018,-37034.0650486044
16,0.0360902255680015,9.98281251644234,-393417.114535,185.916012524554,-46082.2958491238
17,0.0383458646659999,11.1311582944228,-393339.012473063,186.320764366088,-57565.7536289285
18,0.0406015037639981,12.2430853321875,-393242.599409461,186.725516207622,-68685.0240065751
19,0.042857142862002,13.2642846189157,-393131.519160646,187.130268049158,-78897.0168738579
20,0.0451127819600003,14.3600190438819,-393001.220791855,187.535019890692,-89854.3611235194
21,0.0473684210579987,15.030840658385,-392872.610727509,187.939771732226,-96562.5772685504
22,0.0496240601560028,15.9150737098832,-392721.801617127,188.344523573762,-105404.907783531
23,0.051879699254001,16.85543357002,-392554.576575025,188.749275415296,-114808.5063849
24,0.0541353383519994,17.5638834379551,-392379.591188619,189.15402725683,-121893.005064251
25,0.0563909774499977,18.3366838289217,-392191.189501333,189.558779098364,-129621.008973917
26,0.0586466165480016,19.0030669385279,-391992.292692295,189.9635309399,-136284.840069979
27,0.0609022556459998,19.5301597272877,-391786.228586399,190.368282781434,-141555.767957577
28,0.0631578947439981,20.5012428053621,-391557.781710542,190.773034622968,-151266.598738321
29,0.065413533842002,21.0817744367222,-391328.990411658,191.177786464504,-157071.915051922
30,0.0676691729400006,19.6274269997822,-391166.904753133,191.582538306038,-142528.440682522
31,0.0699248120379988,19.6238006277623,-390968.015347076,191.987290147572,-142492.176962323
32,0.0721804511360028,19.8436271674995,-390759.72090521,192.392041989107,-144690.442359695
33,0.074436090234001,20.0977467541581,-390547.321653073,192.796793830642,-147231.638226281
34,0.0766917293319996,20.1179027212002,-390348.573100728,193.201545672176,-147433.197896702
35,0.0789473684299978,20.4048815230352,-390131.262813848,193.60629751371,-150302.985915052
36,0.0812030075280016,20.1721935042302,-389953.096710334,194.011049355246,-147976.105727002
37,0.0834586466260001,20.5618258654702,-389730.830288263,194.41580119678,-151872.429339402
38,0.0857142857239984,20.9684607125138,-389511.289680837,194.820553038314,-155938.777809838
39,0.0879699248220023,21.0821509510952,-389317.717329312,195.22530487985,-157075.680195652
40,0.0902255639200007,20.7203296325027,-389187.715831566,195.630056721384,-153457.467009727
41,0.0924812030179991,21.2003896784441,-388957.415035678,196.034808562918,-158258.067469141
42,0.0947368421159974,21.8689575360023,-388706.958990398,196.439560404452,-164943.746044723
43,0.0969924812140011,21.2050517306953,-388615.329605298,196.844312245988,-158304.687991653
44,0.0992481203119995,21.7492328417446,-388374.560540072,197.249064087522,-163746.499102145
45,0.101503759409998,21.6180352393858,-388243.468801441,197.653815929056,-162434.523078558
46,0.103759398508002,22.3169310804156,-387984.908308553,198.058567770592,-169423.481488856
47,0.106015037606,22.839206597992,-387730.967908464,198.463319612126,-174646.23666462
48,0.108270676703999,23.4810032605502,-387455.873353643,198.86807145366,-181064.203290202
49,0.110526315802002,23.7609511075337,-387211.888359072,199.272823295196,-183863.681760037
50,0.112781954900001,24.1637539380946,-386949.029994549,199.67757513673,-187891.710065646
51,0.115037593997999,24.5880037446763,-386672.534207531,200.082326978264,-192134.208131463
52,0.117293233095997,25.1982859416779,-386370.250936011,200.487078819798,-198237.030101479
53,0.119548872194001,25.3518779915578,-386105.088407751,200.891830661334,-199772.950600278
54,0.121804511292,25.656430069178,-385823.374214313,201.296582502868,-202818.47137648
55,0.124060150389998,25.5132558999398,-385591.91581843,201.701334344402,-201386.729684098
56,0.126315789488002,25.3008860039293,-385371.022064731,202.106086185938,-199263.030723993
57,0.128571428586,25.7662141643988,-385067.674459657,202.510838027472,-203916.312328688
58,0.130827067683999,25.8827605568741,-384802.962712058,202.915589869006,-205081.776253441
59,0.133082706782003,25.7901113625303,-384567.044892318,203.320341710541,-204155.284310003
60,0.135338345880001,25.967306044031,-384292.348365291,203.725093552076,-205927.23112501
61,0.137593984977999,25.65705367148,-384087.896691207,204.12984539361,-202824.7073995
62,0.139849624075998,25.7777409439356,-383818.884284719,204.534597235144,-204031.580124056
63,0.142105263174002,25.878346387347,-383555.849433456,204.93934907668,-205037.63455817
64,0.144360902272,26.0753834438601,-383278.537343901,205.344100918214,-207008.005123301
65,0.146616541369998,25.8841423553341,-383061.43550543,205.748852759748,-205095.594238041
66,0.148872180468002,25.5428999341972,-382864.138322721,206.153604601284,-201683.170026672
67,0.151127819566001,25.2357423386875,-382666.451526279,206.558356442818,-198611.594071575
68,0.153383458663999,25.095246290574,-382445.169677029,206.963108284352,-197206.63359044
69,0.155639097761997,24.1390832060609,-382383.953844078,207.367860125886,-187645.002745309
70,0.157894736860001,24.283964104708,-382132.157092434,207.772611967422,-189093.81173178
71,0.160150375958,24.4003662158437,-381877.577720181,208.177363808956,-190257.832843137
72,0.162406015055998,24.6855188949995,-381592.437341099,208.58211565049,-193109.359634695
73,0.164661654154002,24.9255243998552,-381308.835212087,208.986867492026,-195509.414683252
74,0.166917293252,24.9139682111534,-381069.392761095,209.39161933356,-195393.852796234
75,0.169172932349999,24.9524292923118,-380817.237817733,209.796371175094,-195778.463607818
76,0.171428571448003,25.0699486369444,-380550.229715616,210.20112301663,-196953.657054144
77,0.173684210546001,25.2765752860802,-380265.616130261,210.605874858164,-199019.923545502
78,0.175939849643999,25.3639992355862,-379999.836965428,211.010626699698,-199894.163040562
79,0.178195488741998,25.513425988815,-379719.5726742,211.415378541233,-201388.43057285
80,0.180451127840001,25.3584269511312,-379501.599036842,211.820130382768,-199838.440196012
81,0.182706766937999,25.4143584134397,-379241.902140792,212.224882224302,-200397.754819097
82,0.184962406035998,25.4605577607235,-378981.741285086,212.629634065836,-200859.748291935
83,0.187218045134002,25.469125718774,-378733.059651519,213.034385907372,-200945.42787244
84,0.189473684232,25.708720909169,-378429.026972293,213.439137748906,-203341.37977639
85,0.191729323329999,25.8455965527859,-378144.173617349,213.84388959044,-204710.136212559
86,0.193984962428002,25.9079027566423,-377869.048278439,214.248641431975,-205333.198251123
87,0.196240601526001,26.1204002304665,-377560.092112057,214.65339327351,-207458.172989365
88,0.198496240623999,26.22090894952,-377269.224657104,215.058145115044,-208463.2601799
89,0.200751879721998,26.242128390245,-376995.883553201,215.462896956578,-208675.45458715
90,0.203007518820001,26.363510196161,-376700.852245382,215.867648798114,-209889.27264631
91,0.205263157918,26.3686440659891,-376428.37499926,216.272400639648,-209940.611344591
92,0.207518797015998,26.2083627363344,-376211.246293455,216.677152481182,-208337.798048044
93,0.209774436114002,25.2704969059682,-376263.463534235,217.081904322718,-198959.139744382
94,0.212030075212001,25.1891630591306,-376051.326417926,217.486656164252,-198145.801276006
95,0.214285714309999,25.2679220725085,-375780.861703169,217.891408005786,-198933.391409785
96,0.216541353407997,25.1368083064201,-375589.431552927,218.29615984732,-197622.253748901
97,0.218796992506001,25.2915330660856,-375293.903232921,218.700911688856,-199169.501345556
98,0.221052631604,25.4111341295868,-375007.318419395,219.10566353039,-200365.511980568
99,0.223308270701998,25.5346167354897,-374714.785588769,219.510415371924,-201600.338039597
100,0.225563909800002,25.6859486091129,-374410.749408844,219.91516721346,-203113.656775829
101,0.227819548898,25.8457733312825,-374100.650230531,220.319919054994,-204711.903997525
102,0.230075187995999,25.9998075726883,-373787.98736421,220.724670896528,-206252.246411583
103,0.232330827094002,26.1271926373463,-373482.151751306,221.129422738064,-207526.097058163
104,0.234586466192001,26.2818370500853,-373164.109450739,221.534174579598,-209072.541185553
105,0.236842105289999,26.4242863416453,-372847.636061677,221.938926421132,-210497.034101153
106,0.239097744387997,26.5547149045043,-372530.132362058,222.343678262666,-211801.319729743
107,0.241353383486002,26.679172628909,-372212.799006421,222.748430104202,-213045.89697379
108,0.243609022584,26.8159371351022,-371887.755612616,223.153181945736,-214413.542035722
109,0.245864661681998,26.9460821299766,-371563.877410504,223.55793378727,-215714.991984466
110,0.248120300780002,27.0790464323509,-371236.118161318,223.962685628806,-217044.635008209
111,0.250375939878,27.2100161209193,-370906.099296204,224.36743747034,-218354.331893893
112,0.252631578975999,27.3058568497036,-370590.573624108,224.772189311874,-219312.739181736
113,0.254887218074003,27.4520212063707,-370250.696263857,225.17694115341,-220774.382748407
114,0.257142857172001,27.5636717291855,-369924.393883912,225.581692994944,-221890.887976555
115,0.259398496269999,27.7184724951451,-369577.459471973,225.986444836478,-223438.895636151
116,0.261654135367997,27.8244159731654,-369246.439471068,226.391196678012,-224498.330416354
