step,strain,stress_raw_gpa,pe_eV,ly_A,pyy_bar
0,0,0,-396031.777661596,182.52617768,44793.1673822575
1,0.00225563909800139,0.77099797871452,-396096.120115921,182.937890862784,37083.1875951123
2,0.00451127819599733,1.50091498001696,-396149.069539476,183.349604045567,29784.0175820879
3,0.00676691729399872,2.20125341965238,-396191.436428116,183.76131722835,22780.6331857337
4,0.00902255639199996,2.91950078935932,-396222.026018871,184.173030411134,15598.1594886643
5,0.0112781954900015,3.62773929475343,-396241.432371353,184.584743593918,8515.77443472319
6,0.0135338345879974,4.27543806359485,-396252.76004092,184.996456776701,2038.78674630898
7,0.0157894736859987,4.89451944127138,-396254.931912637,185.408169959484,-4152.02703045632
8,0.0180451127840001,5.58046324248527,-396243.058272479,185.819883142268,-11011.4650425952
9,0.0203007518820013,6.19426275962843,-396224.19457066,186.231596325052,-17149.4602140268
10,0.0225563909799972,6.72853681074977,-396198.899081546,186.643309507835,-22492.2007252402
11,0.0248120300779985,7.37906821798508,-396158.578082885,187.055022690618,-28997.5147975933
12,0.0270676691759999,8.02184496497629,-396108.092000586,187.466735873402,-35425.2822675054
13,0.0293233082740013,8.59240889405296,-396050.639820248,187.878449056186,-41130.9215582721
14,0.0315789473719972,9.22176877618232,-395981.423614993,188.290162238969,-47424.5203795657
15,0.0338345864699984,9.88380350173622,-395902.490433086,188.701875421752,-54044.8676351047
16,0.0360902255679998,10.8626316854403,-395810.733719474,189.113588604536,-63833.1494721454
17,0.0383458646660012,11.9756126647838,-395701.84582325,189.52530178732,-74962.9592655809
18,0.040601503763997,13.0110318361694,-395576.754475132,189.937014970102,-85317.1509794366
19,0.0428571428619984,13.7823922264327,-395442.604951789,190.348728152886,-93030.7548820696
20,0.0451127819599998,14.5346068412746,-395294.365294478,190.76044133567,-100552.901030488
21,0.0473684210580013,15.4621933087603,-395130.309238961,191.172154518454,-109828.765705346
22,0.0496240601560027,16.3167165771577,-394953.612064374,191.583867701238,-118373.99838932
23,0.0518796992539985,17.1290355145984,-394765.299985316,191.99558088402,-126497.187763727
24,0.0541353383519999,17.7787399340014,-394566.590610127,192.407294066804,-132994.231957756
25,0.0563909774500013,18.7438788450413,-394350.388622954,192.819007249588,-142645.621068155
26,0.0586466165480027,19.2581153227326,-394128.247804141,193.230720432372,-147787.985845069
27,0.0609022556459985,20.2114740438261,-393888.843928378,193.642433615154,-157321.573056003
28,0.0631578947439999,20.9949526831047,-393639.324981555,194.054146797938,-165156.35944879
29,0.0654135338420013,21.8735504372462,-393375.182364661,194.465859980722,-173942.336990204
30,0.0676691729400026,22.66614317823,-393100.979609554,194.877573163506,-181868.264400042
31,0.0699248120379984,22.9159013164451,-392837.494745947,195.289286346288,-184365.845782193
32,0.0721804511359998,23.815287008104,-392541.020458195,195.700999529072,-193359.702698782
33,0.0744360902340012,24.3625805039497,-392244.927412473,196.112712711856,-198832.637657239
34,0.0766917293320025,25.244784629844,-391925.636826754,196.52442589464,-207654.678916182
35,0.0789473684299984,25.7642875465355,-391610.249326206,196.936139077422,-212849.708083098
36,0.0812030075279998,26.2209751434821,-391288.464842247,197.347852260206,-217416.584052564
37,0.0834586466260012,26.4578386514634,-390994.866990615,197.75956544299,-219785.219132377
38,0.0857142857240024,27.2045365629661,-390646.582563695,198.171278625774,-227252.198247404
39,0.0879699248219983,27.4787065285916,-390317.906547827,198.582991808556,-229993.897903658
40,0.0902255639199997,28.0912908311201,-389960.275924683,198.99470499134,-236119.740928944
41,0.092481203018001,28.5887637592988,-389600.538274745,199.406418174124,-241094.470210731
42,0.0947368421160024,28.9973033205814,-389237.912580503,199.818131356908,-245179.865823556
43,0.0969924812139983,29.3580038348939,-388875.202833571,200.22984453969,-248786.870966682
44,0.0992481203119997,29.6233468279893,-388512.921852001,200.641557722474,-251440.300897635
45,0.101503759410001,30.1693694079937,-388125.412600246,201.053270905258,-256900.52669768
46,0.103759398508002,29.9316047858246,-387819.233204259,201.464984088042,-254522.880475989
47,0.106015037605998,29.7235496458629,-387533.688902384,201.876697270824,-252442.329076371
48,0.108270676704,26.052459331586,-387949.638426824,202.288410453608,-215731.425933602
49,0.110526315802001,25.8790533513396,-387720.373819551,202.700123636392,-213997.366131138
50,0.112781954900003,25.3665320359052,-387568.752744884,203.111836819176,-208872.152976794
51,0.115037593997998,24.6968576901101,-387496.847679358,203.523550001958,-202175.409518843
52,0.117293233096,24.2712141504581,-387377.090632514,203.935263184742,-197918.974122324
53,0.119548872194001,24.3437091470409,-387150.533740956,204.346976367526,-198643.924088152
54,0.121804511292003,22.6310898137225,-388053.488641875,204.75868955031,-181517.730754968
55,0.124060150389998,22.6995551997374,-387929.56736207,205.170402733092,-182202.384615117
56,0.126315789488,22.9811290773647,-387705.660138999,205.582115915876,-185018.12339139
57,0.128571428586001,23.3591224721385,-387430.329698957,205.99382909866,-188798.057339127
58,0.130827067684003,23.7369729723822,-387152.028218143,206.405542281444,-192576.562341565
59,0.133082706781998,24.1039647534566,-386868.856292165,206.817255464226,-196246.480152308
60,0.13533834588,24.4839936528116,-386572.906809,207.22896864701,-200046.769145859
61,0.137593984978001,24.754117650777,-386303.119290119,207.640681829794,-202748.009125513
62,0.139849624076002,25.0100360866505,-386047.133640292,208.052395012578,-205307.193484247
63,0.142105263173998,25.3913884194512,-385740.573207372,208.46410819536,-209120.716812255
64,0.144360902271999,25.6121156901138,-385473.157948121,208.875821378144,-211327.989518881
65,0.146616541370001,25.4189859474789,-385401.224674419,209.287534560928,-209396.692092531
66,0.148872180468002,25.6763817496212,-385119.45712556,209.699247743712,-211970.650113954
67,0.151127819565998,26.1687228434593,-384782.548492488,210.110960926494,-216894.061052336
68,0.153383458663999,26.4049820159906,-384478.199741386,210.522674109278,-219256.652777649
69,0.155639097762001,26.7843760606365,-384141.571565448,210.934387292062,-223050.593224108
70,0.157894736860002,27.1510693346624,-383800.251474284,211.346100474846,-226717.525964366
71,0.160150375957998,27.4970919832656,-383455.654989925,211.757813657628,-230177.752450399
72,0.162406015055999,27.8089233948451,-383109.800571984,212.169526840412,-233296.066566193
73,0.164661654154001,28.1470462068533,-382754.321398135,212.581240023196,-236677.294686276
74,0.166917293252002,28.4854544802339,-382391.261549497,212.99295320598,-240061.377420082
75,0.169172932349998,28.5969004893349,-382059.191323268,213.404666388762,-241175.837511092
76,0.171428571447999,28.9599803134783,-381684.600407147,213.816379571546,-244806.635752526
77,0.173684210546001,28.9321815324866,-381369.757197518,214.22809275433,-244528.647942608
78,0.175939849644002,29.2588272680827,-380995.203447711,214.639805937114,-247795.10529857
79,0.178195488741998,29.456008364489,-380635.087416391,215.051519119896,-249766.916262632
80,0.180451127839999,29.4858339462426,-380296.721127333,215.46323230268,-250065.172080169
81,0.182706766938001,29.4766447198573,-379981.352994591,215.874945485464,-249973.279816316
82,0.184962406036002,29.5872896964024,-379632.585517419,216.286658668248,-251079.729581766
83,0.187218045133998,28.9928880492068,-379394.207846071,216.69837185103,-245135.713109811
84,0.189473684231999,29.0205930178107,-379070.916425669,217.110085033814,-245412.76279585
85,0.191729323330001,29.2493345802871,-378705.440923783,217.521798216598,-247700.178420614
86,0.193984962428002,29.3653718228376,-378352.013299205,217.933511399382,-248860.550846118
87,0.196240601525998,29.4067253490399,-378018.260210571,218.345224582164,-249274.086108141
88,0.198496240623999,29.6027384592366,-377653.968354158,218.756937764948,-251234.217210109
89,0.200751879722001,29.6086816304012,-377321.819072397,219.168650947732,-251293.648921754
90,0.203007518820002,29.6696898059995,-376975.522172975,219.580364130516,-251903.730677738
91,0.205263157917998,29.7935629709796,-376615.337689778,219.992077313298,-253142.462327538
92,0.207518797015999,29.856113622506,-376270.718604996,220.403790496082,-253767.968842802
93,0.209774436114001,29.8163714812113,-375945.589589224,220.815503678866,-253370.547429856
94,0.212030075212002,29.8397218302581,-375618.049693576,221.22721686165,-253604.050920323
95,0.214285714309998,30.1000113368974,-375230.485654715,221.638930044432,-256206.945986716
96,0.216541353407999,30.3027846247362,-374857.057008691,222.050643227216,-258234.678865105
97,0.218796992506001,30.5759815087644,-374463.510001485,222.46235641,-260966.647705387
98,0.221052631604002,30.4524886593519,-374150.121489591,222.874069592784,-259731.719211262
99,0.223308270701998,30.4770857949396,-373802.755952585,223.285782775566,-259977.690567139
100,0.225563909799999,30.6061079164295,-373439.56812209,223.69749595835,-261267.911782037
101,0.227819548898,30.7807878135622,-373068.977531621,224.109209141134,-263014.710753365
102,0.230075187996002,30.7450571385487,-372739.95647432,224.520922323918,-262657.404003229
103,0.232330827093998,30.8455385789566,-372383.50331431,224.9326355067,-263662.218407309
104,0.234586466192,30.9365902165241,-372021.934799401,225.344348689484,-264572.734782983
105,0.23684210529,31.2650697695225,-371622.823990205,225.756061872268,-267857.530312968
106,0.239097744388002,31.4525023779473,-371254.187286646,226.167775055052,-269731.856397216
107,0.241353383485998,31.6897830654939,-370866.884590501,226.579488237834,-272104.663272682
108,0.243609022583999,31.6289916488012,-370528.662963377,226.991201420618,-271496.749105755
109,0.245864661682,31.8797210094378,-370150.243412942,227.402914603402,-274004.04271212
110,0.248120300780002,32.0049295846578,-369866.064698392,227.814627786186,-275256.12846432
111,0.250375939877998,32.3531572523232,-369468.709234981,228.226340968968,-278738.405140974
112,0.252631578975999,12.1772157097577,-386982.621454794,228.638054151752,-76978.9897153199
113,0.254887218074,4.63453622956824,-390605.434319747,229.049767334536,-1552.19491342492
114,0.257142857172002,4.71841202146002,-390743.900173154,229.46148051732,-2390.95283234273
115,0.259398496269998,4.8361735191698,-390823.152804295,229.873193700102,-3568.56780944053
116,0.261654135367999,4.90471025050419,-390888.384285922,230.284906882886,-4253.93512278441
117,0.263909774466,5.14969517226231,-390899.895750165,230.69662006567,-6703.78434036556
118,0.266165413564002,5.27796973814349,-390913.896662621,231.108333248454,-7986.5299991774
119,0.268421052661998,5.61461628350567,-390905.540638943,231.520046431236,-11352.9954527992
120,0.270676691759999,5.97633165839517,-390891.24420482,231.93175961402,-14970.1492016942
121,0.272932330858,6.17680863193927,-390880.817564932,232.343472796804,-16974.9189371352
122,0.275187969956002,6.37298988336485,-390868.859093459,232.755185979588,-18936.731451391
123,0.277443609053997,5.58744095402339,-390938.820506378,233.16689916237,-11081.2421579764
124,0.279699248151999,5.94560050253308,-390924.858663318,233.578612345154,-14662.8376430733
125,0.28195488725,5.91168210713177,-390931.22162249,233.990325527938,-14323.6536890602
126,0.284210526348002,5.7107742850015,-390951.094678162,234.402038710722,-12314.5754677575
127,0.286466165445997,5.84560937758218,-390950.32719598,234.813751893504,-13662.9263935643
128,0.288721804543999,5.51327299495563,-390976.514546341,235.225465076288,-10339.5625672988
129,0.290977443642,5.45559842938629,-390985.88017353,235.637178259072,-9762.81691160542
130,0.293233082740002,5.61226690315832,-390984.716595822,236.048891441856,-11329.5016493257
131,0.295488721837997,5.54198209785673,-390994.805353957,236.460604624638,-10626.6535963098
132,0.297744360935999,5.23927701842095,-391025.945640194,236.872317807422,-7599.60280195196
133,0.300000000034,5.48266708903943,-391021.838266256,237.284030990206,-10033.5035081368
