step,strain,stress_raw_gpa,pe_eV,ly_A,pyy_bar
0,0,0,-511734.22293265,188.67331342,66761.8090113519
1,0.00225563909800162,0.63013804828884,-511862.603783165,189.0988923225,60460.4285284635
2,0.00451127819599812,1.24000586354421,-511983.836762685,189.524471224998,54361.7503759098
3,0.00676691729399974,1.8494509730214,-512087.019651937,189.950050127498,48267.2992811379
4,0.00902255639200136,2.46054194727227,-512178.450218679,190.375629029998,42156.3895386292
5,0.011278195489998,3.05129466197562,-512258.302937831,190.801207932496,36248.8623915957
6,0.0135338345879996,3.64048120100266,-512325.401536642,191.226786834996,30356.9970013253
7,0.0157894736860013,4.22047876687815,-512381.670000673,191.652365737496,24557.0213425704
8,0.0180451127839976,4.75525572500958,-512433.937281532,192.077944639994,19209.2517612561
9,0.0203007518819994,5.28678108500887,-512474.997713813,192.503523542494,13893.9981612632
10,0.022556390980001,5.82581883427701,-512501.037023797,192.929102444994,8503.62066858182
11,0.0248120300779973,6.38406936828268,-512513.478363742,193.354681347492,2921.11532852507
12,0.0270676691759991,6.92940887597497,-512514.740091388,193.780260249992,-2532.27974839778
13,0.0293233082740009,7.44772117600074,-512509.890420018,194.205839152492,-7715.40274865548
14,0.0315789473720027,7.97290135383992,-512493.695291227,194.631418054992,-12967.2045270473
15,0.033834586469999,8.51575106393971,-512463.821728448,195.05699695749,-18395.7016280452
16,0.0360902255680006,9.06909399771853,-512428.397854489,195.48257585999,-23929.1309658334
17,0.0383458646660024,10.0989884199192,-512381.399663931,195.90815476249,-34228.0751878399
18,0.0406015037639987,11.360705658531,-512309.71745096,196.333733664988,-46845.2475739585
19,0.0428571428620004,12.7139099082947,-512202.929078874,196.759312567488,-60377.2900715947
20,0.045112781960002,13.5622948656757,-512092.480893989,197.184891469988,-68861.1396454054
21,0.0473684210579986,14.7429877022722,-511948.473341492,197.610470372486,-80668.0680113699
22,0.0496240601560003,16.0126793342289,-511774.372523689,198.036049274986,-93364.9843309368
23,0.0518796992540019,16.9332879704694,-511593.520888167,198.461628177486,-102571.070693342
24,0.0541353383519984,18.0385432674226,-511379.747713877,198.887207079984,-113623.623662874
25,0.05639097745,18.638580093729,-511164.945143818,199.312785982484,-119623.991925938
26,0.0586466165480016,19.0708162486918,-510949.308116302,199.738364884984,-123946.353475566
27,0.0609022556459981,19.4523996774018,-510717.50517492,200.163943787482,-127762.187762666
28,0.0631578947439997,19.2871725765292,-510510.339976016,200.589522689982,-126109.91675394
29,0.0654135338420014,19.1960530688949,-510301.479122967,201.015101592482,-125198.721677597
30,0.067669172939998,18.3001281384426,-510149.962855647,201.44068049498,-116239.472373074
31,0.0699248120379996,18.8955443766706,-509924.199277008,201.86625939748,-122193.634755354
32,0.0721804511360012,18.6985973394682,-509745.229144771,202.29183829998,-120224.16438333
33,0.0744360902339976,19.1633366460242,-509521.827373477,202.717417202478,-124871.55744889
34,0.0766917293319994,19.2326400774853,-509331.239194568,203.142996104978,-125564.591763501
35,0.078947368430001,19.8035514146877,-509088.452195631,203.568575007478,-131273.705135525
36,0.0812030075279973,20.0171097931395,-508861.801977424,203.994153909976,-133409.288920043
37,0.0834586466259993,20.552418810057,-508605.659877904,204.419732812476,-138762.379089218
38,0.0857142857240009,20.1990120150793,-508417.447984089,204.845311714976,-135228.311139441
39,0.0879699248220027,20.1999226221678,-508205.103523196,205.270890617476,-135237.417210326
40,0.090225563919999,20.2925568465378,-507985.183281318,205.696469519974,-136163.759454026
41,0.0924812030180006,20.5826139640171,-507742.359088402,206.122048422474,-139064.330628819
42,0.0947368421160023,20.9445743832728,-507489.170054932,206.547627324974,-142683.934821376
43,0.0969924812139987,21.2332590124384,-507237.138769724,206.973206227472,-145570.781113032
44,0.0992481203120004,21.2450416602128,-507007.987684885,207.398785129972,-145688.607590776
45,0.101503759410002,21.2814363147808,-506779.852984326,207.824364032472,-146052.554136456
46,0.103759398507999,21.7928483301272,-506496.898692295,208.24994293497,-151166.67428992
47,0.106015037606,22.0196912283287,-506233.99304183,208.67552183747,-153435.103271935
48,0.108270676704002,22.3241994085125,-505956.470514734,209.10110073997,-156480.185073773
49,0.110526315801998,22.5019712607443,-505685.295320979,209.526679642468,-158257.903596091
50,0.1127819549,22.4474081443698,-505440.32283903,209.952258544968,-157712.272432346
51,0.115037593998002,22.4849213949771,-505184.359197634,210.377837447468,-158087.404938419
52,0.117293233095998,22.6839419835179,-504907.950677381,210.803416349966,-160077.610823827
53,0.119548872194,22.4471511074378,-504686.555368682,211.228995252466,-157709.702063026
54,0.121804511292001,22.840321306173,-504384.744655545,211.654574154966,-161641.404050378
55,0.124060150389998,22.9599706658799,-504106.289486185,212.080153057464,-162837.897647447
56,0.126315789488,22.6921528216726,-503879.091979123,212.505731959964,-160159.719205374
57,0.128571428586001,23.1880462153269,-503557.925043369,212.931310862464,-165118.653141917
58,0.130827067683997,23.2201054038611,-503279.149566804,213.356889764962,-165439.245027259
59,0.133082706781999,23.3948064514969,-502983.156204427,213.782468667462,-167186.255503617
60,0.135338345880001,23.4757702031353,-502696.56341635,214.208047569962,-167995.893020001
61,0.137593984977997,23.5753555676772,-502402.829124072,214.63362647246,-168991.74666542
62,0.139849624075999,23.9636596938618,-502070.855096323,215.05920537496,-172874.787927266
63,0.142105263174001,24.0728114681602,-501763.712243665,215.48478427746,-173966.30567025
64,0.144360902272002,23.8590637239453,-501508.71156939,215.910363179959,-171828.828228101
65,0.146616541369999,24.0662696990987,-501189.054308785,216.335942082458,-173900.887979635
66,0.148872180468001,23.9473330085746,-500913.214145537,216.761520984958,-172711.521074394
67,0.151127819566002,23.9393442709106,-500623.438323984,217.187099887458,-172631.633697754
68,0.153383458663999,24.2788740598241,-500283.16312078,217.612678789956,-176026.931586889
69,0.155639097762,24.3372859224113,-499977.610587231,218.038257692456,-176611.050212761
70,0.157894736860002,24.0861804819089,-499728.317527957,218.463836594956,-174099.995807737
71,0.160150375957999,24.3123243040887,-499399.470476112,218.889415497454,-176361.434029535
72,0.162406015056,24.2624520095671,-499115.572676847,219.314994399954,-175862.711084319
73,0.164661654154002,24.3544529053612,-498804.217792538,219.740573302454,-176782.72004226
74,0.166917293251998,24.2019901640189,-498532.019235352,220.166152204952,-175258.092628837
75,0.16917293235,24.3952216258682,-498203.412660054,220.591731107452,-177190.40724733
76,0.171428571448002,24.428859866982,-497900.771995955,221.017310009952,-177526.789658468
77,0.173684210545998,24.8149977341178,-497542.100615708,221.44288891245,-181388.168329826
78,0.175939849644,24.6650716547252,-497262.037133471,221.86846781495,-179888.9075359
79,0.178195488742001,24.6839058704361,-496958.028022646,222.29404671745,-180077.249693009
80,0.180451127839998,24.5957981271615,-496678.051219672,222.719625619948,-179196.172260263
81,0.182706766938,24.9255433103497,-496317.412185129,223.145204522448,-182493.624092145
82,0.184962406036001,24.853664242399,-496022.231000026,223.570783424948,-181774.833412638
83,0.187218045133997,24.8883288940394,-495711.773589806,223.996362327446,-182121.479929042
84,0.189473684231999,25.0282412216322,-495376.81369597,224.421941229946,-183520.60320497
