step,strain,stress_raw_gpa,pe_eV,ly_A,pyy_bar
0,0,0,-414568.158183102,188.19824194,47944.0416868095
1,0.00225563909799797,0.81911038594269,-414640.425408942,188.622749252694,39752.9378273827
2,0.00451127819600153,1.62344158559297,-414699.3095576,189.04725656539,31709.6258308799
3,0.0067669172939995,2.4134145352942,-414745.055880101,189.471763878084,23809.8963338676
4,0.00902255639199762,3.20411981191508,-414778.246522744,189.896271190778,15902.8435676588
5,0.011278195490001,3.96910134072846,-414798.2424083,190.320778503474,8253.028279525
6,0.0135338345879991,4.72498996972267,-414805.600302838,190.745285816168,694.141989582872
7,0.0157894736860024,5.46685281416903,-414800.609461425,191.169793128864,-6724.48645488068
8,0.0180451127840005,6.19460500502602,-414783.505110001,191.594300441558,-14002.0083634506
9,0.0203007518819985,6.90840970453364,-414754.518581671,192.018807754252,-21140.0553585268
10,0.0225563909800019,7.6086912346367,-414713.875731223,192.443315066948,-28142.8706595574
11,0.024812030078,8.2953840705286,-414661.802338168,192.867822379642,-35009.7990184764
12,0.0270676691759981,8.96885704837496,-414598.51796331,193.292329692336,-41744.52879694
13,0.0293233082740014,9.62876901815728,-414524.277193759,193.716837005032,-48343.6484947632
14,0.0315789473719995,10.2758269085593,-414439.233237563,194.141344317726,-54814.2273987835
15,0.0338345864699976,10.9107205520825,-414343.641902131,194.56585163042,-61163.163834015
16,0.036090225568001,11.5306692175791,-414237.887060842,194.990358943116,-67362.6504889817
17,0.038345864665999,12.1363745765219,-414122.16923943,195.41486625581,-73419.7040784097
18,0.0406015037640024,12.733523342588,-413996.18896828,195.839373568506,-79391.1917390704
19,0.0428571428620004,13.3187065655583,-413860.465576883,196.2638808812,-85243.0239687734
20,0.0451127819599985,13.8927288736238,-413715.191378689,196.688388193894,-90983.2470494287
21,0.0473684210580021,14.4459799524358,-413561.93823132,197.11289550659,-96515.7578375481
22,0.049624060156,14.9582097601879,-413405.5715493,197.537402819284,-101638.055915069
23,0.0518796992539982,15.4210367440589,-413248.968641036,197.961910131978,-106266.325753779
24,0.0541353383520014,15.9523744320257,-413069.383868334,198.386417444674,-111579.702633447
25,0.0563909774499995,16.472504077795,-412881.132323419,198.810924757368,-116780.99909114
26,0.0586466165479977,16.9859735687104,-412684.375157974,199.235432070062,-121915.694000294
27,0.0609022556460011,17.3250420514031,-412510.941567264,199.659939382758,-125306.378827221
28,0.063157894743999,17.83056268404,-412300.197989037,200.084446695452,-130361.58515359
29,0.0654135338420023,18.324255406978,-412081.222694351,200.508954008148,-135298.51238297
30,0.0676691729400005,18.8115430206252,-411854.15067416,200.933461320842,-140171.388519442
31,0.0699248120379987,19.314003728273,-411619.137846556,201.357968633536,-145195.99559592
32,0.0721804511360019,19.9788720779325,-411374.880761016,201.782475946232,-151844.679092515
33,0.0744360902340001,20.7198426860479,-411118.474769415,202.206983258926,-159254.385173669
34,0.076691729331998,21.4712274062947,-410849.827890974,202.63149057162,-166768.232376137
35,0.0789473684300014,22.2134793634951,-410568.877104109,203.055997884316,-174190.751948141
36,0.0812030075279996,22.9531106363859,-410275.666527913,203.48050519701,-181587.064677049
37,0.0834586466259977,23.6816576767139,-409970.342781746,203.905012509704,-188872.535080329
38,0.0857142857240009,24.4031892173989,-409653.052444914,204.3295198224,-196087.850487179
39,0.087969924821999,25.1157423156012,-409323.93987495,204.754027135094,-203213.381469202
40,0.0902255639200025,25.8158307754101,-408983.18474026,205.17853444779,-210214.266067291
41,0.0924812030180006,26.116471218801,-408695.859232546,205.603041760484,-213220.6705012
42,0.0947368421159985,26.6437615895957,-408376.065499465,206.027549073178,-218493.574209147
43,0.0969924812140019,27.3419052290088,-408010.155891434,206.452056385874,-225475.010603278
44,0.0992481203119999,28.029789272024,-407632.814093707,206.876563698568,-232353.85103343
45,0.101503759409998,27.8147291635847,-407375.241610665,207.301071011262,-230203.249949037
46,0.103759398508002,27.8429827091799,-407081.292255917,207.725578323958,-230485.785404989
