step,strain,stress_raw_gpa,pe_eV,ly_A,pyy_bar
0,0,0,-392391.672538369,179.43998306,52717.1325619176
1,0.00225563909799824,0.69872356884873,-392468.487865232,179.844734901534,45729.8968734303
2,0.00451127819600218,1.36615960402806,-392535.176960103,180.24948674307,39055.536521637
3,0.00676691729400058,2.03667791355648,-392590.982085702,180.654238584604,32350.3534263528
4,0.00902255639199898,2.61914614148716,-392640.014591239,181.058990426138,26525.671147046
5,0.0112781954899974,3.27371589585637,-392676.431758919,181.463742267673,19979.9736033539
6,0.0135338345880013,3.90482069213436,-392703.445379349,181.868494109208,13668.925640574
7,0.0157894736859996,4.422520524898,-392727.454685902,182.273245950742,8491.92731293762
8,0.018045112783998,5.04133827941759,-392736.415246594,182.677997792276,2303.74976774166
9,0.0203007518820017,5.48734225687387,-392744.066482594,183.082749633812,-2156.29000682109
10,0.0225563909800003,6.1057671304858,-392736.036060218,183.487501475346,-8340.53874294036
11,0.0248120300779985,6.71881730395154,-392718.342259779,183.89225331688,-14471.0404775978
12,0.0270676691760025,7.28912857620676,-392693.23135022,184.297005158416,-20174.15320015
13,0.0293233082740009,7.83725231479188,-392660.553292095,184.70175699995,-25655.3905860012
14,0.0315789473719991,8.42984919301324,-392617.885403534,185.106508841484,-31581.3593682148
15,0.0338345864699975,9.22646973626267,-392570.014087008,185.511260683018,-39547.5648007091
16,0.0360902255680015,10.4158929621204,-392499.413363222,185.916012524554,-51441.7970592868
17,0.0383458646659999,11.4952688744359,-392413.587507616,186.320764366088,-62235.5561824411
18,0.0406015037639981,12.4863873701883,-392313.195791366,186.725516207622,-72146.7411399649
19,0.042857142862002,13.2187027601431,-392201.714920071,187.130268049158,-79469.895039513
20,0.0451127819600003,14.0329923529778,-392078.122426116,187.535019890692,-87612.7909678603
21,0.0473684210579987,15.0916865851647,-391934.266093181,187.939771732226,-98199.7332897292
22,0.0496240601560028,15.9304330844935,-391778.816488339,188.344523573762,-106587.198283017
23,0.051879699254001,16.7959066447538,-391608.658556011,188.749275415296,-115241.93388562
24,0.0541353383519994,17.5999519535178,-391428.424069983,189.15402725683,-123282.38697326
25,0.0563909774499977,18.5343420810199,-391231.286310409,189.558779098364,-132626.28824828
26,0.0586466165480016,19.2675105642153,-391023.953939556,189.9635309399,-139957.973080235
27,0.0609022556459998,19.395649508963,-390818.968604381,190.368282781434,-141239.362527712
28,0.0631578947439981,19.2957798287192,-390620.010111291,190.773034622968,-140240.665725274
29,0.065413533842002,19.8157317563485,-390406.169468587,191.177786464504,-145440.185001567
30,0.0676691729400006,19.66864629663,-390213.155953743,191.582538306038,-143969.330404382
31,0.0699248120379988,20.112734173144,-389998.917909152,191.987290147572,-148410.209169522
32,0.0721804511360028,20.3550524894178,-389788.039273115,192.392041989107,-150833.39233226
33,0.074436090234001,20.4566511417853,-389586.480965454,192.796793830642,-151849.378855935
34,0.0766917293319996,20.6526174073297,-389377.096654419,193.201545672176,-153809.041511379
35,0.0789473684299978,20.2367226714817,-389206.84828524,193.60629751371,-149650.094152899
36,0.0812030075280016,20.5850987729821,-388987.299503835,194.011049355246,-153133.855167903
37,0.0834586466260001,19.2803920369971,-388864.865742032,194.41580119678,-140086.787808053
38,0.0857142857239984,19.4384116120225,-388671.02901994,194.820553038314,-141666.983558307
39,0.0879699248220023,19.6287851594453,-388473.280260297,195.22530487985,-143570.719032535
40,0.0902255639200007,18.9678008753677,-388382.351981882,195.630056721384,-136960.876191759
41,0.0924812030179991,19.6690605135917,-388163.966365149,196.034808562918,-143973.472573999
42,0.0947368421159974,20.304025956294,-387942.570245377,196.439560404452,-150323.127001022
43,0.0969924812140011,21.0170879935533,-387702.769801877,196.844312245988,-157453.747373615
44,0.0992481203119995,21.1558497735689,-387513.763527749,197.249064087522,-158841.365173771
45,0.101503759409998,21.821561246016,-387262.99925668,197.653815929056,-165498.479898242
46,0.103759398508002,22.3487439673831,-387012.045080086,198.058567770592,-170770.307111913
47,0.106015037606,22.5840033179309,-386780.780174104,198.463319612126,-173122.900617391
48,0.108270676703999,23.1607074464817,-386512.250276312,198.86807145366,-178889.941902899
49,0.110526315802002,23.5554187885722,-386248.611884049,199.272823295196,-182837.055323804
50,0.112781954900001,24.1240131189682,-385964.051353286,199.67757513673,-188522.998627764
51,0.115037593997999,24.6905868409723,-385670.707876503,200.082326978264,-194188.735847805
52,0.117293233095997,24.8544666834286,-385411.58335954,200.487078819798,-195827.534272368
53,0.119548872194001,25.1987062075521,-385131.112491531,200.891830661334,-199269.929513603
54,0.121804511292,25.3119557648259,-384865.128370552,201.296582502868,-200402.42508634
55,0.124060150389998,25.3018446835364,-384617.337266549,201.701334344402,-200301.314273446
56,0.126315789488002,25.3820843382513,-384359.396242218,202.106086185938,-201103.710820595
57,0.128571428586,25.0537141497007,-384151.640811627,202.510838027472,-197820.008935089
58,0.130827067683999,24.2441929077449,-384012.011674255,202.915589869006,-189724.796515531
59,0.133082706782003,24.4866906964475,-383743.33944235,203.320341710541,-192149.774402557
60,0.135338345880001,24.581151069736,-383490.633237797,203.725093552076,-193094.378135442
61,0.137593984977999,24.8186911334759,-383214.212791489,204.12984539361,-195469.778772841
62,0.139849624075998,24.7668590338307,-382978.912599886,204.534597235144,-194951.457776389
63,0.142105263174002,24.4726051817547,-382778.451170321,204.93934907668,-192008.919255629
64,0.144360902272,24.5621176829692,-382523.863867226,205.344100918214,-192904.044267774
65,0.146616541369998,24.7542311338717,-382252.4494944,205.748852759748,-194825.178776799
66,0.148872180468002,24.3422202454285,-382080.897660099,206.153604601284,-190705.069892367
67,0.151127819566001,24.4464345736055,-381826.04384893,206.558356442818,-191747.213174137
68,0.153383458663999,24.3866942070003,-381600.22658959,206.963108284352,-191149.809508085
69,0.155639097761997,24.5327921806741,-381337.214660412,207.367860125886,-192610.789244823
70,0.157894736860001,24.5125550774713,-381102.311101521,207.772611967422,-192408.418212795
71,0.160150375958,24.3096614583029,-380899.185886555,208.177363808956,-190379.482021111
72,0.162406015055998,24.3628481239136,-380656.329530028,208.58211565049,-190911.348677218
73,0.164661654154002,24.3261456628057,-380427.775034467,208.986867492026,-190544.324066139
74,0.166917293252,24.501684242691,-380157.575811523,209.39161933356,-192299.709864992
75,0.169172932349999,24.5960803992969,-379898.872591704,209.796371175094,-193243.671431051
76,0.171428571448003,24.65556290231,-379645.466663754,210.20112301663,-193838.496461182
77,0.173684210546001,24.828493957955,-379372.19794473,210.605874858164,-195567.807017632
78,0.175939849643999,24.8255359116361,-379133.48536545,211.010626699698,-195538.226554443
79,0.178195488741998,25.1642468574166,-378826.072450446,211.415378541233,-198925.336012248
80,0.180451127840001,25.0577034991734,-378592.845392579,211.820130382768,-197859.902429816
81,0.182706766937999,25.0984090233734,-378337.584328811,212.224882224302,-198266.957671816
82,0.184962406035998,25.1707629471946,-378072.372208021,212.629634065836,-198990.496910028
83,0.187218045134002,25.3335244458504,-377784.150765678,213.034385907372,-200618.111896586
84,0.189473684232,25.2986500896881,-377539.445727151,213.439137748906,-200269.368334963
85,0.191729323329999,25.1788953788671,-377322.711988876,213.84388959044,-199071.821226753
86,0.193984962428002,25.2690529899717,-377051.517931778,214.248641431975,-199973.397337799
87,0.196240601526001,25.3295473785115,-376784.102683954,214.65339327351,-200578.341223197
88,0.198496240623999,25.3211804585782,-376531.945486375,215.058145115044,-200494.672023864
89,0.200751879721998,25.363305728067,-376268.313927266,215.462896956578,-200915.924718752
90,0.203007518820001,25.4051261165051,-376001.80061022,215.867648798114,-201334.128603133
91,0.205263157918,25.4880290637741,-375723.487694686,216.272400639648,-202163.158075823
92,0.207518797015998,25.5378546481196,-375453.90770271,216.677152481182,-202661.413919278
93,0.209774436114002,25.515328783214,-375206.263738996,217.081904322718,-202436.155270221
