chunk,time_ps,opening_A,strain_nominal,stress
0,0.0,0.0,0.0,-0
1,1.0,0.08,0.000425083673340078,0.11023159341756
2,2.0,0.16,0.000850167346680157,0.18516904354533
3,3.0,0.24,0.00127525102002024,0.59585694357775
4,4.0,0.32,0.00170033469336031,0.51131330746779
5,5.0,0.4,0.00212541836670039,0.99796621292613
6,6.0,0.48,0.00255050204004047,0.95812922212225
7,7.0,0.56,0.00297558571338055,1.31250865455535
8,8.0,0.64,0.00340066938672063,1.40703411255602
9,9.0,0.72,0.00382575306006071,1.43396021208156
10,10.0,0.8,0.00425083673340078,1.93888307632295
11,11.0,0.88,0.00467592040674086,1.86270195468217
12,12.0,0.96,0.00510100408008094,2.46780297567787
13,13.0,1.04,0.00552608775342102,2.20968348302533
14,14.0,1.12,0.0059511714267611,2.54793088352923
15,15.0,1.2,0.00637625510010118,2.62438976495404
16,16.0,1.28,0.00680133877344125,2.65559901062613
17,17.0,1.36,0.00722642244678133,3.06134583812349
18,18.0,1.44,0.00765150612012141,3.10053824031291
19,19.0,1.52,0.00807658979346149,3.57210529224035
20,20.0,1.6,0.00850167346680157,3.4844529556795
21,21.0,1.68,0.00892675714014165,3.63921727012695
22,22.0,1.76,0.00935184081348172,3.96381231630654
23,23.0,1.84,0.0097769244868218,3.85248859282786
24,24.0,1.92,0.0102020081601619,4.42218977844044
25,25.0,2.0,0.010627091833502,4.338955715145
26,26.0,2.08,0.011052175506842,4.57085267451654
27,27.0,2.16,0.0114772591801821,4.7725452992854
28,28.0,2.24,0.0119023428535222,4.77400426294193
29,29.0,2.32,0.0123274265268623,4.99146956918677
30,30.0,2.4,0.0127525102002024,5.0068146225661
31,31.0,2.48,0.0131775938735424,5.39370000606311
32,32.0,2.56,0.0136026775468825,5.29928074205406
33,33.0,2.64,0.0140277612202226,5.39363564689044
34,34.0,2.72,0.0144528448935627,5.77292118300587
35,35.0,2.8,0.0148779285669027,5.70916542820523
36,36.0,2.88,0.0153030122402428,6.21033846577077
37,37.0,2.96,0.0157280959135829,6.14479371025334
38,38.0,3.04,0.016153179586923,6.26113396330568
39,39.0,3.12,0.0165782632602631,6.54839400715905
40,40.0,3.2,0.0170033469336031,6.52986872532272
41,41.0,3.28,0.0174284306069432,7.03993625359191
42,42.0,3.36,0.0178535142802833,6.95670563228691
43,43.0,3.44,0.0182785979536234,7.03098262694757
44,44.0,3.52,0.0187036816269634,7.3728696162252
45,45.0,3.6,0.0191287653003035,7.38307638798605
46,46.0,3.68,0.0195538489736436,7.78453379491612
47,47.0,3.76,0.0199789326469837,7.786513763027
48,48.0,3.84,0.0204040163203238,7.82740949811015
49,49.0,3.92,0.0208290999936638,8.2044364952927
50,50.0,4.0,0.0212541836670039,8.19621237001667
51,51.0,4.08,0.021679267340344,8.48178405973098
52,52.0,4.16,0.0221043510136841,8.59254074396073
53,53.0,4.24,0.0225294346870242,8.54906074904773
54,54.0,4.32,0.0229545183603642,8.95565461303561
55,55.0,4.4,0.0233796020337043,8.84519519218478
56,56.0,4.48,0.0238046857070444,9.10880102537487
57,57.0,4.56,0.0242297693803845,9.22822321441568
58,58.0,4.64,0.0246548530537245,9.25364846712824
59,59.0,4.72,0.0250799367270646,9.65907147097319
60,60.0,4.8,0.0255050204004047,9.67511747656381
61,61.0,4.88,0.0259301040737448,9.81947518924323
62,62.0,4.96,0.0263551877470849,10.0482087190882
63,63.0,5.04,0.0267802714204249,10.0319181817891
64,64.0,5.12,0.027205355093765,10.3036793969219
65,65.0,5.2,0.0276304387671051,10.3952184697232
66,66.0,5.28,0.0280555224404452,10.3638531232562
67,67.0,5.36,0.0284806061137853,10.8631174114459
68,68.0,5.44,0.0289056897871253,10.8039162055838
69,69.0,5.52,0.0293307734604654,10.9462771202961
70,70.0,5.6,0.0297558571338055,11.1749133459182
71,71.0,5.68,0.0301809408071456,11.0670206840546
72,72.0,5.76,0.0306060244804856,11.3565647148781
73,73.0,5.84,0.0310311081538257,11.4613746326509
74,74.0,5.92,0.0314561918271658,11.5074724393638
75,75.0,6.0,0.0318812755005059,11.9149973605783
76,76.0,6.08,0.032306359173846,11.8161923079234
77,77.0,6.16,0.032731442847186,11.9353051611612
78,78.0,6.24,0.0331565265205261,12.2104519772425
79,79.0,6.32,0.0335816101938662,12.2839747742452
80,80.0,6.4,0.0340066938672063,12.4164480721996
81,81.0,6.48,0.0344317775405464,12.6294866774495
82,82.0,6.56,0.0348568612138864,12.5235766482485
83,83.0,6.64,0.0352819448872265,12.9369703764538
84,84.0,6.72,0.0357070285605666,12.9213376521599
85,85.0,6.8,0.0361321122339067,13.0345467726995
86,86.0,6.88,0.0365571959072467,13.3063282821862
87,87.0,6.96,0.0369822795805868,13.3099486383407
88,88.0,7.04,0.0374073632539269,13.3619394049977
89,89.0,7.12,0.037832446927267,13.72417477101
90,90.0,7.2,0.0382575306006071,13.6848213377147
91,91.0,7.28,0.0386826142739471,13.8122097190639
92,92.0,7.36,0.0391076979472872,13.9405188412701
93,93.0,7.44,0.0395327816206273,13.9967227809481
94,94.0,7.52,0.0399578652939674,14.3294800481008
95,95.0,7.6,0.0403829489673074,14.3641274590708
96,96.0,7.68,0.0408080326406475,14.4137771165272
97,97.0,7.76,0.0412331163139876,14.6424549178751
98,98.0,7.84,0.0416581999873277,14.7251243352993
99,99.0,7.92,0.0420832836606678,14.7895355822718
100,100.0,8.0,0.0425083673340078,15.1415050899552
101,101.0,8.08,0.0429334510073479,15.1152822801704
102,102.0,8.16,0.043358534680688,15.1994167182693
103,103.0,8.24,0.0437836183540281,15.5224122654152
104,104.0,8.32,0.0442087020273682,15.4542163181595
105,105.0,8.4,0.0446337857007082,15.6024716634052
106,106.0,8.48,0.0450588693740483,15.7515028916683
107,107.0,8.56,0.0454839530473884,15.7435737502297
108,108.0,8.64,0.0459090367207285,16.0161569121574
109,109.0,8.72,0.0463341203940685,16.062422602584
110,110.0,8.8,0.0467592040674086,16.107210898132
111,111.0,8.88,0.0471842877407487,16.4546460655466
112,112.0,8.96,0.0476093714140888,16.4578827511625
113,113.0,9.04,0.0480344550874289,16.5918299496036
114,114.0,9.12,0.0484595387607689,16.8290755850414
115,115.0,9.2,0.048884622434109,16.8065432910103
116,116.0,9.28,0.0493097061074491,16.9450969501674
117,117.0,9.36,0.0497347897807892,17.1659031142756
118,118.0,9.44,0.0501598734541292,17.2541191295709
119,119.0,9.52,0.0505849571274693,17.4204888762037
120,120.0,9.6,0.0510100408008094,17.4627329269806
121,121.0,9.68,0.0514351244741495,17.4997264050069
122,122.0,9.76,0.0518602081474896,17.8402738665316
123,123.0,9.84,0.0522852918208296,17.8739550633232
124,124.0,9.92,0.0527103754941697,17.9608203908388
125,125.0,10.0,0.0531354591675098,18.1993732649284
126,126.0,10.08,0.0535605428408499,18.1801984970509
127,127.0,10.16,0.05398562651419,18.3846457998155
128,128.0,10.24,0.05441071018753,18.5888305943744
129,129.0,10.32,0.0548357938608701,18.585203339746
