chunk,time_ps,opening_A,strain_nominal,stress
0,0.0,0.0,0.0,-0
1,1.0,0.1,0.00053001666312709,0.53539842708697
2,2.0,0.2,0.00106003332625418,0.14454868698584
3,3.0,0.3,0.00159004998938127,0.71198426840901
4,4.0,0.4,0.00212006665250836,0.93813331971415
5,5.0,0.5,0.00265008331563545,0.54342019314408
6,6.0,0.6,0.00318009997876254,1.17552830326611
7,7.0,0.7,0.00371011664188963,1.28591202645157
8,8.0,0.8,0.00424013330501672,1.22864090136324
9,9.0,0.9,0.00477014996814381,1.55470867157781
10,10.0,1.0,0.0053001666312709,1.78185822079409
11,11.0,1.1,0.00583018329439799,1.98437828872835
12,12.0,1.2,0.00636019995752508,1.88912301562133
13,13.0,1.3,0.00689021662065217,2.22241837512519
14,14.0,1.4,0.00742023328377926,2.48078341820202
15,15.0,1.5,0.00795024994690635,2.07698021180906
16,16.0,1.6,0.00848026661003344,2.81691694535963
17,17.0,1.7,0.00901028327316053,2.77601594189583
18,18.0,1.8,0.00954029993628762,2.69416169402805
19,19.0,1.9,0.0100703165994147,3.30127206980891
20,20.0,2.0,0.0106003332625418,3.1751486968549
21,21.0,2.1,0.0111303499256689,3.26647260445868
22,22.0,2.2,0.011660366588796,3.74070020210902
23,23.0,2.3,0.0121903832519231,3.59644272209977
24,24.0,2.4,0.0127203999150502,3.79275071907018
25,25.0,2.5,0.0132504165781772,4.02797056140827
26,26.0,2.6,0.0137804332413043,4.09311077898093
27,27.0,2.7,0.0143104499044314,4.21779626281618
28,28.0,2.8,0.0148404665675585,4.2976262531816
29,29.0,2.9,0.0153704832306856,4.71244819054198
30,30.0,3.0,0.0159004998938127,4.62532991676131
31,31.0,3.1,0.0164305165569398,4.66205335134751
32,32.0,3.2,0.0169605332200669,5.34040877747767
33,33.0,3.3,0.017490549883194,5.06668844711638
34,34.0,3.4,0.0180205665463211,5.18161352564681
35,35.0,3.5,0.0185505832094481,5.78799753776647
36,36.0,3.6,0.0190805998725752,5.50991436613063
37,37.0,3.7,0.0196106165357023,5.57110304969575
38,38.0,3.8,0.0201406331988294,6.09467776810734
39,39.0,3.9,0.0206706498619565,5.92185264057702
40,40.0,4.0,0.0212006665250836,5.97915567743657
41,41.0,4.1,0.0217306831882107,6.27303931855262
42,42.0,4.2,0.0222606998513378,6.48734080713132
43,43.0,4.3,0.0227907165144649,6.53905559390481
44,44.0,4.4,0.023320733177592,6.54582538432303
45,45.0,4.5,0.023850749840719,7.01850122378
46,46.0,4.6,0.0243807665038461,6.99329800171652
47,47.0,4.7,0.0249107831669732,7.01812872912676
