chunk,time_ps,opening_A,strain_nominal,stress
0,0.0,0.0,0.0,-0
1,1.0,0.08,0.000425083673340078,0.14777374388313
2,2.0,0.16,0.000850167346680157,0.10238798889115
3,3.0,0.24,0.00127525102002024,0.6070771258232
4,4.0,0.32,0.00170033469336031,0.55190878599246
5,5.0,0.4,0.00212541836670039,0.90720329129105
6,6.0,0.48,0.00255050204004047,1.00172121334463
7,7.0,0.56,0.00297558571338055,1.29981430220737
8,8.0,0.64,0.00340066938672063,1.42138085116031
9,9.0,0.72,0.00382575306006071,1.36245188578893
10,10.0,0.8,0.00425083673340078,1.83480247952414
11,11.0,0.88,0.00467592040674086,1.86511468033763
12,12.0,0.96,0.00510100408008094,2.27155355309504
13,13.0,1.04,0.00552608775342102,2.19961233317208
14,14.0,1.12,0.0059511714267611,2.51255563657504
15,15.0,1.2,0.00637625510010118,2.66810542449372
16,16.0,1.28,0.00680133877344125,2.65837893047731
17,17.0,1.36,0.00722642244678133,3.04706083143306
18,18.0,1.44,0.00765150612012141,3.06731999983689
19,19.0,1.52,0.00807658979346149,3.64418962092299
20,20.0,1.6,0.00850167346680157,3.47229433386222
21,21.0,1.68,0.00892675714014165,3.61145408434881
22,22.0,1.76,0.00935184081348172,3.93044311175082
23,23.0,1.84,0.0097769244868218,3.97800729470091
24,24.0,1.92,0.0102020081601619,4.36295848334648
25,25.0,2.0,0.010627091833502,4.34108415772187
26,26.0,2.08,0.011052175506842,4.68850029302643
27,27.0,2.16,0.0114772591801821,4.65333812374406
28,28.0,2.24,0.0119023428535222,4.75734928317058
29,29.0,2.32,0.0123274265268623,5.11997723873532
30,30.0,2.4,0.0127525102002024,5.18900897582338
31,31.0,2.48,0.0131775938735424,5.58570575414994
32,32.0,2.56,0.0136026775468825,5.49983778172029
33,33.0,2.64,0.0140277612202226,5.49969503530606
34,34.0,2.72,0.0144528448935627,5.82679335561815
35,35.0,2.8,0.0148779285669027,5.92532243309726
36,36.0,2.88,0.0153030122402428,6.3981885683001
37,37.0,2.96,0.0157280959135829,6.33046276081806
38,38.0,3.04,0.016153179586923,6.37778334982764
39,39.0,3.12,0.0165782632602631,6.68608317879575
40,40.0,3.2,0.0170033469336031,6.69355001944754
41,41.0,3.28,0.0174284306069432,7.11491489733257
42,42.0,3.36,0.0178535142802833,7.10098772314522
43,43.0,3.44,0.0182785979536234,7.24279557015201
44,44.0,3.52,0.0187036816269634,7.49851759941754
45,45.0,3.6,0.0191287653003035,7.48827555439567
46,46.0,3.68,0.0195538489736436,7.89397449560693
47,47.0,3.76,0.0199789326469837,7.8189037100988
48,48.0,3.84,0.0204040163203238,7.95490090978051
49,49.0,3.92,0.0208290999936638,8.21728988839411
50,50.0,4.0,0.0212541836670039,8.26814198648265
51,51.0,4.08,0.021679267340344,8.56329193228196
52,52.0,4.16,0.0221043510136841,8.55050928122361
53,53.0,4.24,0.0225294346870242,8.67051151830133
54,54.0,4.32,0.0229545183603642,9.09556171022229
55,55.0,4.4,0.0233796020337043,9.01499374260599
56,56.0,4.48,0.0238046857070444,9.32095257708581
57,57.0,4.56,0.0242297693803845,9.45054562348188
58,58.0,4.64,0.0246548530537245,9.46278672748084
59,59.0,4.72,0.0250799367270646,9.82357025973392
60,60.0,4.8,0.0255050204004047,9.7209107350172
61,61.0,4.88,0.0259301040737448,9.89772296148399
62,62.0,4.96,0.0263551877470849,10.0678217435521
63,63.0,5.04,0.0267802714204249,10.1656102766086
64,64.0,5.12,0.027205355093765,10.5403504417335
65,65.0,5.2,0.0276304387671051,10.5073593579677
66,66.0,5.28,0.0280555224404452,10.5915707685687
67,67.0,5.36,0.0284806061137853,10.8872944194196
68,68.0,5.44,0.0289056897871253,10.9172476301625
69,69.0,5.52,0.0293307734604654,11.1584703408101
70,70.0,5.6,0.0297558571338055,11.1529315908402
71,71.0,5.68,0.0301809408071456,11.3029064576396
72,72.0,5.76,0.0306060244804856,11.6676275119768
73,73.0,5.84,0.0310311081538257,11.6471353375379
74,74.0,5.92,0.0314561918271658,11.6986261438657
