chunk,time_ps,opening_A,strain_nominal,stress
0,0.0,0.0,0.0,-0
1,1.0,0.1,0.000557289397238533,0.32863324935178
2,2.0,0.2,0.00111457879447707,0.25746157668935
3,3.0,0.3,0.0016718681917156,0.727285718397409
4,4.0,0.4,0.00222915758895413,0.8179154259112
5,5.0,0.5,0.00278644698619267,1.13859775430239
6,6.0,0.6,0.0033437363834312,1.14617142294522
7,7.0,0.7,0.00390102578066973,1.1619097069957
8,8.0,0.8,0.00445831517790827,1.63349295216121
9,9.0,0.9,0.0050156045751468,1.66278181464979
10,10.0,1.0,0.00557289397238533,1.93417415181813
11,11.0,1.1,0.00613018336962387,2.07029623448151
12,12.0,1.2,0.0066874727668624,2.01643621914551
13,13.0,1.3,0.00724476216410093,2.60641071257749
14,14.0,1.4,0.00780205156133946,2.50062109186366
15,15.0,1.5,0.008359340958578,2.79570416057145
16,16.0,1.6,0.00891663035581653,2.8991746854081
17,17.0,1.7,0.00947391975305506,2.95216166562699
18,18.0,1.8,0.0100312091502936,3.41365626689053
19,19.0,1.9,0.0105884985475321,3.35610623663835
20,20.0,2.0,0.0111457879447707,3.70182930776699
21,21.0,2.1,0.0117030773420092,3.67137263758709
22,22.0,2.2,0.0122603667392477,3.75555408524759
23,23.0,2.3,0.0128176561364863,4.26812007315454
24,24.0,2.4,0.0133749455337248,4.18118243156547
25,25.0,2.5,0.0139322349309633,4.40933099892816
26,26.0,2.6,0.0144895243282019,4.5547445485289
27,27.0,2.7,0.0150468137254404,4.65202206902706
28,28.0,2.8,0.0156041031226789,5.00742918574634
29,29.0,2.9,0.0161613925199175,4.92825889809826
30,30.0,3.0,0.016718681917156,5.28966341994735
31,31.0,3.1,0.0172759713143945,5.35709627721826
32,32.0,3.2,0.0178332607116331,5.52744251106909
33,33.0,3.3,0.0183905501088716,5.89749255006955
34,34.0,3.4,0.0189478395061101,5.90184202366242
35,35.0,3.5,0.0195051289033487,5.87469153168188
36,36.0,3.6,0.0200624183005872,6.26495850187516
37,37.0,3.7,0.0206197076978257,6.31438795722469
38,38.0,3.8,0.0211769970950643,6.8110650484069
39,39.0,3.9,0.0217342864923028,6.74051090404734
40,40.0,4.0,0.0222915758895413,6.93005856780186
41,41.0,4.1,0.0228488652867799,7.16241123721323
42,42.0,4.2,0.0234061546840184,7.2341163556028
43,43.0,4.3,0.0239634440812569,7.77457764170855
44,44.0,4.4,0.0245207334784955,7.64043788974065
45,45.0,4.5,0.025078022875734,8.02712887123737
46,46.0,4.6,0.0256353122729725,8.17299716145682
47,47.0,4.7,0.0261926016702111,8.24797712474042
48,48.0,4.8,0.0267498910674496,8.7156388007674
49,49.0,4.9,0.0273071804646881,8.74982291747196
50,50.0,5.0,0.0278644698619267,9.34274575039121
51,51.0,5.1,0.0284217592591652,9.19026380617598
52,52.0,5.2,0.0289790486564037,9.82551814046523
53,53.0,5.3,0.0295363380536423,9.8088340170418
54,54.0,5.4,0.0300936274508808,10.3237236187394
55,55.0,5.5,0.0306509168481193,10.4774069129986
56,56.0,5.6,0.0312082062453579,10.8208237550235
57,57.0,5.7,0.0317654956425964,11.0246957025384
58,58.0,5.8,0.0323227850398349,11.2944706746415
59,59.0,5.9,0.0328800744370735,11.5310315443014
60,60.0,6.0,0.033437363834312,11.8743087630575
61,61.0,6.1,0.0339946532315505,12.0751863825641
62,62.0,6.2,0.0345519426287891,12.5899557032642
63,63.0,6.3,0.0351092320260276,12.6384834035033
64,64.0,6.4,0.0356665214232661,13.210599889585
65,65.0,6.5,0.0362238108205047,13.2239071222732
66,66.0,6.6,0.0367811002177432,13.5236365160072
67,67.0,6.7,0.0373383896149817,13.4907309836965
68,68.0,6.8,0.0378956790122203,14.1630577688978
69,69.0,6.9,0.0384529684094588,14.0633374296165
70,70.0,7.0,0.0390102578066973,14.8017143838928
71,71.0,7.1,0.0395675472039358,14.7462887901157
72,72.0,7.2,0.0401248366011744,15.1291521554199
73,73.0,7.3,0.0406821259984129,15.2450941202256
74,74.0,7.4,0.0412394153956515,15.7136418457841
75,75.0,7.5,0.04179670479289,15.5447180859527
76,76.0,7.6,0.0423539941901285,16.3682028973424
77,77.0,7.7,0.0429112835873671,16.0273785639154
78,78.0,7.8,0.0434685729846056,16.8950986829628
79,79.0,7.9,0.0440258623818441,16.6436886561563
80,80.0,8.0,0.0445831517790827,17.2111998868172
81,81.0,8.1,0.0451404411763212,17.2242412321592
82,82.0,8.2,0.0456977305735597,17.8460853053933
83,83.0,8.3,0.0462550199707983,17.731130026766
84,84.0,8.4,0.0468123093680368,18.4776695069082
85,85.0,8.5,0.0473695987652753,18.3443032306678
86,86.0,8.6,0.0479268881625139,19.0651450876622
87,87.0,8.7,0.0484841775597524,18.9410407469505
88,88.0,8.8,0.0490414669569909,19.527415718798
89,89.0,8.9,0.0495987563542295,19.436499235905
90,90.0,9.0,0.050156045751468,20.1412467646735
91,91.0,9.1,0.0507133351487065,20.0417052713881
92,92.0,9.2,0.051270624545945,20.708078097462
93,93.0,9.3,0.0518279139431836,20.5192803188715
94,94.0,9.4,0.0523852033404221,19.8148603957878
95,95.0,9.5,0.0529424927376606,18.7387402474164
96,96.0,9.6,0.0534997821348992,19.0529311054315
97,97.0,9.7,0.0540570715321377,18.5537562113697
98,98.0,9.8,0.0546143609293763,18.5680792360936
99,99.0,9.9,0.0551716503266148,17.6612831685725
100,100.0,10.0,0.0557289397238533,17.8824582382069
101,101.0,10.1,0.0562862291210918,17.9075165618379
102,102.0,10.2,0.0568435185183304,18.1290140501495
103,103.0,10.3,0.0574008079155689,18.2218159088509
104,104.0,10.4,0.0579580973128074,18.3571293378239
105,105.0,10.5,0.058515386710046,18.8719607181707
106,106.0,10.6,0.0590726761072845,18.5430076726094
107,107.0,10.7,0.059629965504523,19.0330416315255
108,108.0,10.8,0.0601872549017616,18.546437039548
109,109.0,10.9,0.0607445442990001,18.633488233621
110,110.0,11.0,0.0613018336962386,18.3550271557811
111,111.0,11.1,0.0618591230934772,18.4828977631381
112,112.0,11.2,0.0624164124907157,18.1430321827548
113,113.0,11.3,0.0629737018879542,18.3182028860555
114,114.0,11.4,0.0635309912851928,17.9960228112301
115,115.0,11.5,0.0640882806824313,18.6358655086033
116,116.0,11.6,0.0646455700796698,18.313794674357
117,117.0,11.7,0.0652028594769084,18.2180002440859
118,118.0,11.8,0.0657601488741469,18.2307294896781
119,119.0,11.9,0.0663174382713854,18.6474329161063
120,120.0,12.0,0.066874727668624,18.8156384841885
121,121.0,12.1,0.0674320170658625,18.4728114419063
122,122.0,12.2,0.067989306463101,18.5799604118388
123,123.0,12.3,0.0685465958603396,18.2852058187076
124,124.0,12.4,0.0691038852575781,18.5040468267008
125,125.0,12.5,0.0696611746548166,18.4420267749065
126,126.0,12.6,0.0702184640520552,18.2718628724551
127,127.0,12.7,0.0707757534492937,18.5151057051607
128,128.0,12.8,0.0713330428465322,18.5489894689737
129,129.0,12.9,0.0718903322437708,18.6518634709827
130,130.0,13.0,0.0724476216410093,18.4115515493865
131,131.0,13.1,0.0730049110382478,18.20783603228
132,132.0,13.2,0.0735622004354864,18.3777724366756
133,133.0,13.3,0.0741194898327249,18.2609921334593
134,134.0,13.4,0.0746767792299634,18.6451362874905
135,135.0,13.5,0.075234068627202,18.1274266704464
136,136.0,13.6,0.0757913580244405,18.5752799300701
137,137.0,13.7,0.076348647421679,18.8393399150959
138,138.0,13.8,0.0769059368189176,19.4152180901193
139,139.0,13.9,0.0774632262161561,19.4422158069513
140,140.0,14.0,0.0780205156133946,19.1061332609777
141,141.0,14.1,0.0785778050106332,19.5021687568969
142,142.0,14.2,0.0791350944078717,19.7787396339875
143,143.0,14.3,0.0796923838051102,20.1986944015268
144,144.0,14.4,0.0802496732023488,20.2346413096211
145,145.0,14.5,0.0808069625995873,20.1139626856734
146,146.0,14.6,0.0813642519968258,20.600902992736
147,147.0,14.7,0.0819215413940644,20.8689751205811
148,148.0,14.8,0.0824788307913029,20.5878402808187
149,149.0,14.9,0.0830361201885414,20.9549658321105
150,150.0,15.0,0.08359340958578,20.8312007935145
151,151.0,15.1,0.0841506989830185,20.0499527372231
152,152.0,15.2,0.084707988380257,21.1591194614972
153,153.0,15.3,0.0852652777774956,21.087376739589
154,154.0,15.4,0.0858225671747341,21.4598972719018
155,155.0,15.5,0.0863798565719726,20.936884741844
156,156.0,15.6,0.0869371459692112,20.9298710616824
157,157.0,15.7,0.0874944353664497,21.3962161232685
158,158.0,15.8,0.0880517247636882,21.3661246520521
159,159.0,15.9,0.0886090141609268,21.8938023984525
160,160.0,16.0,0.0891663035581653,21.420331755724
161,161.0,16.1,0.0897235929554038,21.6253187767075
162,162.0,16.2,0.0902808823526424,21.5883595406387
163,163.0,16.3,0.0908381717498809,21.7840466832573
164,164.0,16.4,0.0913954611471194,22.031597029478
165,165.0,16.5,0.091952750544358,22.1632490791027
166,166.0,16.6,0.0925100399415965,22.4620195392033
167,167.0,16.7,0.093067329338835,22.2689332354895
168,168.0,16.8,0.0936246187360736,22.4095613466709
169,169.0,16.9,0.0941819081333121,22.9105984837677
170,170.0,17.0,0.0947391975305506,22.8397940761013
171,171.0,17.1,0.0952964869277892,22.8179145335574
172,172.0,17.2,0.0958537763250277,22.7495270940247
173,173.0,17.3,0.0964110657222662,22.9161912669079
