chunk,time_ps,opening_A,strain_nominal,stress
0,0.0,0.0,0.0,-0
1,1.0,0.1,0.000557289397238533,0.66430411926931
2,2.0,0.2,0.00111457879447707,0.21116480752776
3,3.0,0.3,0.0016718681917156,0.89281476873513
4,4.0,0.4,0.00222915758895413,1.06167953617729
5,5.0,0.5,0.00278644698619267,1.14795134339932
6,6.0,0.6,0.0033437363834312,1.43592748535841
7,7.0,0.7,0.00390102578066973,1.07355144255073
8,8.0,0.8,0.00445831517790827,1.99950022322591
9,9.0,0.9,0.0050156045751468,1.83170679437959
10,10.0,1.0,0.00557289397238533,1.97240857743909
11,11.0,1.1,0.00613018336962387,2.49378884508214
12,12.0,1.2,0.0066874727668624,2.03841087185968
13,13.0,1.3,0.00724476216410093,2.80534135879446
14,14.0,1.4,0.00780205156133946,2.54562214270244
15,15.0,1.5,0.008359340958578,3.04039062116832
16,16.0,1.6,0.00891663035581653,3.19233029417951
17,17.0,1.7,0.00947391975305506,2.87796144180515
18,18.0,1.8,0.0100312091502936,3.54111598438793
19,19.0,1.9,0.0105884985475321,3.57596072632267
20,20.0,2.0,0.0111457879447707,3.83844239582172
21,21.0,2.1,0.0117030773420092,4.19121712536569
22,22.0,2.2,0.0122603667392477,3.73195758130886
23,23.0,2.3,0.0128176561364863,4.49943953087352
24,24.0,2.4,0.0133749455337248,4.2299179695286
25,25.0,2.5,0.0139322349309633,4.71780679104211
26,26.0,2.6,0.0144895243282019,4.95000572271375
27,27.0,2.7,0.0150468137254404,4.62883799268061
28,28.0,2.8,0.0156041031226789,5.29312571024462
29,29.0,2.9,0.0161613925199175,5.21690240983009
30,30.0,3.0,0.016718681917156,5.58393806246733
31,31.0,3.1,0.0172759713143945,5.53235875358471
32,32.0,3.2,0.0178332607116331,5.58632998288799
33,33.0,3.3,0.0183905501088716,6.06093657249755
34,34.0,3.4,0.0189478395061101,6.03898897044637
35,35.0,3.5,0.0195051289033487,6.03637061863107
36,36.0,3.6,0.0200624183005872,6.51665564921675
37,37.0,3.7,0.0206197076978257,6.08993094880516
38,38.0,3.8,0.0211769970950643,6.82315459099542
39,39.0,3.9,0.0217342864923028,6.79018330158979
40,40.0,4.0,0.0222915758895413,7.13258657094474
41,41.0,4.1,0.0228488652867799,7.38217447204101
42,42.0,4.2,0.0234061546840184,7.05387412720991
43,43.0,4.3,0.0239634440812569,7.74375709030156
44,44.0,4.4,0.0245207334784955,7.70092161656658
45,45.0,4.5,0.025078022875734,8.05822446950986
46,46.0,4.6,0.0256353122729725,8.41085362710397
47,47.0,4.7,0.0261926016702111,8.13409392094943
48,48.0,4.8,0.0267498910674496,8.87960236349772
49,49.0,4.9,0.0273071804646881,8.58480198460113
50,50.0,5.0,0.0278644698619267,9.24970496568073
51,51.0,5.1,0.0284217592591652,9.31156502296614
52,52.0,5.2,0.0289790486564037,9.79568153938873
53,53.0,5.3,0.0295363380536423,9.90267203255151
54,54.0,5.4,0.0300936274508808,10.1134076631012
55,55.0,5.5,0.0306509168481193,10.4339706447926
56,56.0,5.6,0.0312082062453579,10.37756952066
57,57.0,5.7,0.0317654956425964,10.9928104983081
58,58.0,5.8,0.0323227850398349,10.8094351264218
59,59.0,5.9,0.0328800744370735,11.4650376750923
60,60.0,6.0,0.033437363834312,11.3765560365273
61,61.0,6.1,0.0339946532315505,11.9409003211031
62,62.0,6.2,0.0345519426287891,11.9719737117499
63,63.0,6.3,0.0351092320260276,12.53635600493
64,64.0,6.4,0.0356665214232661,12.4611032383677
65,65.0,6.5,0.0362238108205047,13.1695890188354
66,66.0,6.6,0.0367811002177432,13.0603219774796
67,67.0,6.7,0.0373383896149817,13.6445676425145
68,68.0,6.8,0.0378956790122203,13.7433123270452
69,69.0,6.9,0.0384529684094588,14.0840742462456
70,70.0,7.0,0.0390102578066973,14.3100565906231
71,71.0,7.1,0.0395675472039358,14.6612561565925
72,72.0,7.2,0.0401248366011744,14.701097484394
73,73.0,7.3,0.0406821259984129,15.284339470014
74,74.0,7.4,0.0412394153956515,15.268485878526
75,75.0,7.5,0.04179670479289,15.6565618274429
76,76.0,7.6,0.0423539941901285,15.959826936516
77,77.0,7.7,0.0429112835873671,16.1378206051662
78,78.0,7.8,0.0434685729846056,16.5757603353408
79,79.0,7.9,0.0440258623818441,16.7971330279831
80,80.0,8.0,0.0445831517790827,16.8805719922363
81,81.0,8.1,0.0451404411763212,17.2666100928119
82,82.0,8.2,0.0456977305735597,17.3848674000227
83,83.0,8.3,0.0462550199707983,17.7007392316416
84,84.0,8.4,0.0468123093680368,17.954360874058
85,85.0,8.5,0.0473695987652753,18.1393737278146
86,86.0,8.6,0.0479268881625139,18.2041091820049
87,87.0,8.7,0.0484841775597524,18.4917088743523
88,88.0,8.8,0.0490414669569909,18.5575983426963
89,89.0,8.9,0.0495987563542295,18.8220268166257
90,90.0,9.0,0.050156045751468,19.0141320076858
91,91.0,9.1,0.0507133351487065,19.1733524692447
92,92.0,9.2,0.051270624545945,19.3705528004318
93,93.0,9.3,0.0518279139431836,19.3484225076518
94,94.0,9.4,0.0523852033404221,19.4431746347312
95,95.0,9.5,0.0529424927376606,19.6490311638634
96,96.0,9.6,0.0534997821348992,19.6662722603957
97,97.0,9.7,0.0540570715321377,19.8226211172562
98,98.0,9.8,0.0546143609293763,19.755472987646
99,99.0,9.9,0.0551716503266148,19.5421894515116
100,100.0,10.0,0.0557289397238533,19.4025932655136
101,101.0,10.1,0.0562862291210918,19.2410998660241
102,102.0,10.2,0.0568435185183304,19.2232332271264
103,103.0,10.3,0.0574008079155689,19.0098098439161
104,104.0,10.4,0.0579580973128074,18.8777258092956
105,105.0,10.5,0.058515386710046,18.6368242006151
106,106.0,10.6,0.0590726761072845,18.7350372317389
107,107.0,10.7,0.059629965504523,18.6593676926164
108,108.0,10.8,0.0601872549017616,18.4511866831523
109,109.0,10.9,0.0607445442990001,18.6807494241355
110,110.0,11.0,0.0613018336962386,18.619788027124
111,111.0,11.1,0.0618591230934772,18.6798419597407
112,112.0,11.2,0.0624164124907157,18.5546226797583
113,113.0,11.3,0.0629737018879542,18.6627146085461
114,114.0,11.4,0.0635309912851928,18.6545274442335
115,115.0,11.5,0.0640882806824313,18.7438783807057
116,116.0,11.6,0.0646455700796698,18.7773056316051
117,117.0,11.7,0.0652028594769084,18.9417041700387
118,118.0,11.8,0.0657601488741469,19.054829531885
119,119.0,11.9,0.0663174382713854,18.9984938027862
120,120.0,12.0,0.066874727668624,19.1958197200133
121,121.0,12.1,0.0674320170658625,19.2286347739895
122,122.0,12.2,0.067989306463101,19.2370750407483
123,123.0,12.3,0.0685465958603396,19.4038206723333
124,124.0,12.4,0.0691038852575781,19.3356714859947
125,125.0,12.5,0.0696611746548166,19.369679504271
126,126.0,12.6,0.0702184640520552,19.4871688224498
127,127.0,12.7,0.0707757534492937,19.356728308547
128,128.0,12.8,0.0713330428465322,19.4969627905095
129,129.0,12.9,0.0718903322437708,19.5237580450979
130,130.0,13.0,0.0724476216410093,19.6716995652655
131,131.0,13.1,0.0730049110382478,19.5385394490343
132,132.0,13.2,0.0735622004354864,19.6695213234055
133,133.0,13.3,0.0741194898327249,19.7603467099911
134,134.0,13.4,0.0746767792299634,19.8073356218454
135,135.0,13.5,0.075234068627202,19.8133204396395
136,136.0,13.6,0.0757913580244405,19.9363721790381
137,137.0,13.7,0.076348647421679,20.1548604364932
138,138.0,13.8,0.0769059368189176,20.191048333351
139,139.0,13.9,0.0774632262161561,20.0891888730915
140,140.0,14.0,0.0780205156133946,20.3321979708897
141,141.0,14.1,0.0785778050106332,20.3663393747383
142,142.0,14.2,0.0791350944078717,20.5272377026702
143,143.0,14.3,0.0796923838051102,20.633784897325
144,144.0,14.4,0.0802496732023488,20.5734450709349
145,145.0,14.5,0.0808069625995873,20.6960865748433
146,146.0,14.6,0.0813642519968258,20.5209767729308
147,147.0,14.7,0.0819215413940644,20.6842742108312
148,148.0,14.8,0.0824788307913029,20.8232231408491
149,149.0,14.9,0.0830361201885414,20.5453052822215
150,150.0,15.0,0.08359340958578,20.887329218881
151,151.0,15.1,0.0841506989830185,20.8336205806653
152,152.0,15.2,0.084707988380257,20.963340225576
153,153.0,15.3,0.0852652777774956,20.9834558126136
154,154.0,15.4,0.0858225671747341,20.9630546983858
155,155.0,15.5,0.0863798565719726,21.1955650579134
156,156.0,15.6,0.0869371459692112,21.4351542266057
157,157.0,15.7,0.0874944353664497,21.3323830140808
158,158.0,15.8,0.0880517247636882,21.6125548353192
159,159.0,15.9,0.0886090141609268,21.5087684853649
160,160.0,16.0,0.0891663035581653,21.5354510657349
161,161.0,16.1,0.0897235929554038,21.7042251630194
162,162.0,16.2,0.0902808823526424,21.7459894630939
163,163.0,16.3,0.0908381717498809,21.7344398214033
164,164.0,16.4,0.0913954611471194,21.783371878364
165,165.0,16.5,0.091952750544358,21.7619928132023
166,166.0,16.6,0.0925100399415965,21.6715711887655
167,167.0,16.7,0.093067329338835,21.6553300066423
168,168.0,16.8,0.0936246187360736,21.674404638408
169,169.0,16.9,0.0941819081333121,21.5983197899211
170,170.0,17.0,0.0947391975305506,21.6256608126643
171,171.0,17.1,0.0952964869277892,21.6754925552696
172,172.0,17.2,0.0958537763250277,21.775763483826
173,173.0,17.3,0.0964110657222662,21.8763131295237
174,174.0,17.4,0.0969683551195048,21.8302126360704
175,175.0,17.5,0.0975256445167433,21.9469472549043
176,176.0,17.6,0.0980829339139818,21.9070276383964
177,177.0,17.7,0.0986402233112204,21.9448996101006
178,178.0,17.8,0.0991975127084589,21.9685954953638
179,179.0,17.9,0.0997548021056974,22.0281354163068
180,180.0,18.0,0.100312091502936,22.0583515856168
181,181.0,18.1,0.100869380900175,22.1353550650446
182,182.0,18.2,0.101426670297413,22.2749422639978
183,183.0,18.3,0.101983959694652,22.2390616883842
184,184.0,18.4,0.10254124909189,22.3984395766961
185,185.0,18.5,0.103098538489129,22.4831400132088
186,186.0,18.6,0.103655827886367,22.458988005659
187,187.0,18.7,0.104213117283606,22.4360939904877
188,188.0,18.8,0.104770406680844,22.4321525592727
189,189.0,18.9,0.105327696078083,22.5638917047802
190,190.0,19.0,0.105884985475321,22.5457041715488
191,191.0,19.1,0.10644227487256,22.4544349960887
192,192.0,19.2,0.106999564269798,22.4586680685286
193,193.0,19.3,0.107556853667037,22.4899845447498
194,194.0,19.4,0.108114143064275,22.5110455517411
195,195.0,19.5,0.108671432461514,22.4882701351296
196,196.0,19.6,0.109228721858753,22.3999891358206
197,197.0,19.7,0.109786011255991,22.4367427393209
198,198.0,19.8,0.11034330065323,22.4201274033609
199,199.0,19.9,0.110900590050468,22.4059036096018
200,200.0,20.0,0.111457879447707,22.3067476020377
201,201.0,20.1,0.112015168844945,22.3966301959753
202,202.0,20.2,0.112572458242184,22.3069879976302
203,203.0,20.3,0.113129747639422,22.3144645008958
204,204.0,20.4,0.113687037036661,22.3322005459509
205,205.0,20.5,0.114244326433899,22.2502437204327
