chunk,time_ps,opening_A,strain_nominal,stress
0,0.0,0.0,0.0,-0
1,1.0,0.1,0.000547866619851742,0.157520875018951
2,2.0,0.2,0.00109573323970348,0.14701530328091
3,3.0,0.3,0.00164359985955522,0.72264161574749
4,4.0,0.4,0.00219146647940697,0.60027396300721
5,5.0,0.5,0.00273933309925871,1.04347295823985
6,6.0,0.6,0.00328719971911045,1.09151042580447
7,7.0,0.7,0.00383506633896219,1.04829680234523
8,8.0,0.8,0.00438293295881393,1.65084049757707
9,9.0,0.9,0.00493079957866567,1.4728924597982
10,10.0,1.0,0.00547866619851742,1.98303592950773
11,11.0,1.1,0.00602653281836916,2.04030703735342
12,12.0,1.2,0.0065743994382209,2.24203363186895
13,13.0,1.3,0.00712226605807264,2.59966864440105
14,14.0,1.4,0.00767013267792438,2.46383044604032
15,15.0,1.5,0.00821799929777613,2.92814639710018
16,16.0,1.6,0.00876586591762787,2.9546201610249
17,17.0,1.7,0.00931373253747961,3.21570625272417
18,18.0,1.8,0.00986159915733135,3.4982253168937
19,19.0,1.9,0.0104094657771831,3.31919273696047
20,20.0,2.0,0.0109573323970348,3.90769452648266
21,21.0,2.1,0.0115051990168866,3.79529002269717
22,22.0,2.2,0.0120530656367383,4.06342711418319
23,23.0,2.3,0.0126009322565901,4.43579304097086
24,24.0,2.4,0.0131487988764418,4.54553134897481
25,25.0,2.5,0.0136966654962935,4.74543589737935
26,26.0,2.6,0.0142445321161453,4.63282760432753
27,27.0,2.7,0.014792398735997,4.89144112041133
28,28.0,2.8,0.0153402653558488,5.34290551755567
29,29.0,2.9,0.0158881319757005,5.07523126731675
30,30.0,3.0,0.0164359985955523,5.63099619700382
31,31.0,3.1,0.016983865215404,5.57880689318689
32,32.0,3.2,0.0175317318352557,5.73132072451104
33,33.0,3.3,0.0180795984551075,6.25755417948074
34,34.0,3.4,0.0186274650749592,6.02916722185135
35,35.0,3.5,0.019175331694811,6.55061570930337
36,36.0,3.6,0.0197231983146627,6.5341081359918
37,37.0,3.7,0.0202710649345144,6.61451622710886
38,38.0,3.8,0.0208189315543662,7.11932288746415
39,39.0,3.9,0.0213667981742179,6.87613753455541
40,40.0,4.0,0.0219146647940697,7.38279534777851
41,41.0,4.1,0.0224625314139214,7.56414240184657
42,42.0,4.2,0.0230103980337731,7.61193091999886
43,43.0,4.3,0.0235582646536249,8.10011236733188
44,44.0,4.4,0.0241061312734766,7.90102364722616
45,45.0,4.5,0.0246539978933284,8.4615830823794
