chunk,time_ps,opening_A,strain_nominal,stress
0,0.0,0.0,0.0,-0
1,1.0,0.1,0.00053001666312709,0.31954621664482
2,2.0,0.2,0.00106003332625418,0.44088821600477
3,3.0,0.3,0.00159004998938127,0.59179672961097
4,4.0,0.4,0.00212006665250836,0.80786225672122
5,5.0,0.5,0.00265008331563545,0.918977599474251
6,6.0,0.6,0.00318009997876254,1.07564169813495
7,7.0,0.7,0.00371011664188963,1.23058828522159
8,8.0,0.8,0.00424013330501672,1.41831360126583
9,9.0,0.9,0.00477014996814381,1.54531179923258
10,10.0,1.0,0.0053001666312709,1.77379193052418
11,11.0,1.1,0.00583018329439799,1.91015706480416
12,12.0,1.2,0.00636019995752508,2.12178130208528
13,13.0,1.3,0.00689021662065217,2.25785803473089
14,14.0,1.4,0.00742023328377926,2.40919286571602
15,15.0,1.5,0.00795024994690635,2.5355342654885
16,16.0,1.6,0.00848026661003344,2.70926115824396
17,17.0,1.7,0.00901028327316053,2.88206358731075
18,18.0,1.8,0.00954029993628762,2.92084319217819
19,19.0,1.9,0.0100703165994147,3.1531070492752
20,20.0,2.0,0.0106003332625418,3.29275152904974
21,21.0,2.1,0.0111303499256689,3.46438490275306
22,22.0,2.2,0.011660366588796,3.59528453218842
23,23.0,2.3,0.0121903832519231,3.75705038996956
24,24.0,2.4,0.0127203999150502,3.89286851671256
25,25.0,2.5,0.0132504165781772,4.06194387056349
26,26.0,2.6,0.0137804332413043,4.24258598186647
27,27.0,2.7,0.0143104499044314,4.29358917563736
28,28.0,2.8,0.0148404665675585,4.41197040219332
29,29.0,2.9,0.0153704832306856,4.62639580666237
30,30.0,3.0,0.0159004998938127,4.65609331116867
31,31.0,3.1,0.0164305165569398,4.84572543921424
32,32.0,3.2,0.0169605332200669,4.9835473806751
33,33.0,3.3,0.017490549883194,5.16475332770258
34,34.0,3.4,0.0180205665463211,5.26418577598142
35,35.0,3.5,0.0185505832094481,5.48841424556268
36,36.0,3.6,0.0190805998725752,5.57223933297026
37,37.0,3.7,0.0196106165357023,5.73136656390154
38,38.0,3.8,0.0201406331988294,5.8611347802631
39,39.0,3.9,0.0206706498619565,6.04961716910603
40,40.0,4.0,0.0212006665250836,6.19774477468464
41,41.0,4.1,0.0217306831882107,6.30865677708792
42,42.0,4.2,0.0222606998513378,6.55690570358043
43,43.0,4.3,0.0227907165144649,6.63419553049619
44,44.0,4.4,0.023320733177592,6.78839781054526
45,45.0,4.5,0.023850749840719,6.9017569100151
46,46.0,4.6,0.0243807665038461,7.06658138745397
