chunk,time_ps,opening_A,strain_nominal,stress
0,0.0,0.0,0.0,-0
1,1.0,0.08,0.000425083673340078,-0.292335509948501
2,2.0,0.16,0.000850167346680157,0.1182922041864
3,3.0,0.24,0.00127525102002024,0.4291552687897
4,4.0,0.32,0.00170033469336031,0.48025057605887
5,5.0,0.4,0.00212541836670039,1.04838686293423
6,6.0,0.48,0.00255050204004047,0.641863204103029
7,7.0,0.56,0.00297558571338055,1.32021741053078
8,8.0,0.64,0.00340066938672063,1.1100270176327
9,9.0,0.72,0.00382575306006071,1.43567173375271
10,10.0,0.8,0.00425083673340078,1.64765042280988
11,11.0,0.88,0.00467592040674086,1.71011344904214
12,12.0,0.96,0.00510100408008094,2.35384078945797
13,13.0,1.04,0.00552608775342102,1.91390257172117
14,14.0,1.12,0.0059511714267611,2.44043215153278
15,15.0,1.2,0.00637625510010118,2.32077830204023
16,16.0,1.28,0.00680133877344125,2.64448929963822
17,17.0,1.36,0.00722642244678133,2.98856738690277
18,18.0,1.44,0.00765150612012141,2.84920236319179
19,19.0,1.52,0.00807658979346149,3.56656549641851
20,20.0,1.6,0.00850167346680157,3.11308213772771
21,21.0,1.68,0.00892675714014165,3.62224566613747
22,22.0,1.76,0.00935184081348172,3.67528869965117
23,23.0,1.84,0.0097769244868218,3.79158382121879
24,24.0,1.92,0.0102020081601619,4.30357728188355
25,25.0,2.0,0.010627091833502,3.94249310116394
26,26.0,2.08,0.011052175506842,4.52197907170203
27,27.0,2.16,0.0114772591801821,4.31246277448746
28,28.0,2.24,0.0119023428535222,4.72124079118646
29,29.0,2.32,0.0123274265268623,4.54749853703026
30,30.0,2.4,0.0127525102002024,4.78850983093189
31,31.0,2.48,0.0131775938735424,5.506657947256
32,32.0,2.56,0.0136026775468825,5.06535605040028
33,33.0,2.64,0.0140277612202226,5.54994559762436
34,34.0,2.72,0.0144528448935627,5.77718461151597
35,35.0,2.8,0.0148779285669027,5.64117772726739
36,36.0,2.88,0.0153030122402428,6.22738166756199
37,37.0,2.96,0.0157280959135829,5.8907912348423
38,38.0,3.04,0.016153179586923,6.28456802913226
39,39.0,3.12,0.0165782632602631,6.52904882448346
40,40.0,3.2,0.0170033469336031,6.41719649692622
41,41.0,3.28,0.0174284306069432,7.0572639343154
