chunk,time_ps,opening_A,strain_nominal,stress
0,0.0,0.0,0.0,-0
1,1.0,0.1,0.000547866619851742,0.168912323015751
2,2.0,0.2,0.00109573323970348,0.20714353994404
3,3.0,0.3,0.00164359985955522,0.64727400624163
4,4.0,0.4,0.00219146647940697,0.683043499251311
5,5.0,0.5,0.00273933309925871,1.12094938800817
6,6.0,0.6,0.00328719971911045,1.04585304434483
7,7.0,0.7,0.00383506633896219,1.15161340723276
8,8.0,0.8,0.00438293295881393,1.63858884814215
9,9.0,0.9,0.00493079957866567,1.62006283651279
10,10.0,1.0,0.00547866619851742,1.91527312082966
11,11.0,1.1,0.00602653281836916,2.0971761798021
12,12.0,1.2,0.0065743994382209,2.27707241250057
13,13.0,1.3,0.00712226605807264,2.65639397380477
14,14.0,1.4,0.00767013267792438,2.50023645090479
15,15.0,1.5,0.00821799929777613,2.91000039186445
16,16.0,1.6,0.00876586591762787,3.07422122112448
17,17.0,1.7,0.00931373253747961,3.25353168392175
18,18.0,1.8,0.00986159915733135,3.46372736644042
19,19.0,1.9,0.0104094657771831,3.47123335116936
20,20.0,2.0,0.0109573323970348,3.96373348485988
21,21.0,2.1,0.0115051990168866,3.94009241207612
22,22.0,2.2,0.0120530656367383,4.2632928338553
23,23.0,2.3,0.0126009322565901,4.38446292499967
24,24.0,2.4,0.0131487988764418,4.41416505658161
25,25.0,2.5,0.0136966654962935,4.7891222544965
26,26.0,2.6,0.0142445321161453,4.65311484381003
27,27.0,2.7,0.014792398735997,5.02920478676799
28,28.0,2.8,0.0153402653558488,5.11043887178817
29,29.0,2.9,0.0158881319757005,5.26198446591161
30,30.0,3.0,0.0164359985955523,5.55655360535751
31,31.0,3.1,0.016983865215404,5.69319237764886
32,32.0,3.2,0.0175317318352557,5.79946736770785
33,33.0,3.3,0.0180795984551075,6.15345912923133
34,34.0,3.4,0.0186274650749592,6.13892130375355
35,35.0,3.5,0.019175331694811,6.5726489875409
36,36.0,3.6,0.0197231983146627,6.55505459169495
37,37.0,3.7,0.0202710649345144,6.7518632359262
38,38.0,3.8,0.0208189315543662,7.07048368226427
39,39.0,3.9,0.0213667981742179,7.00423030900895
40,40.0,4.0,0.0219146647940697,7.28126796191618
41,41.0,4.1,0.0224625314139214,7.61858498614837
42,42.0,4.2,0.0230103980337731,7.68632565710303
43,43.0,4.3,0.0235582646536249,8.00601068129446
44,44.0,4.4,0.0241061312734766,8.02981746467479
45,45.0,4.5,0.0246539978933284,8.36292948540636
46,46.0,4.6,0.0252018645131801,8.58038571724257
47,47.0,4.7,0.0257497311330319,8.73849763846394
48,48.0,4.8,0.0262975977528836,9.07887145573866
49,49.0,4.9,0.0268454643727353,9.03668091735969
50,50.0,5.0,0.0273933309925871,9.64013815591292
51,51.0,5.1,0.0279411976124388,9.43157791224274
52,52.0,5.2,0.0284890642322906,9.83948144377926
53,53.0,5.3,0.0290369308521423,10.1319303210391
54,54.0,5.4,0.0295847974719941,10.2042001328295
55,55.0,5.5,0.0301326640918458,10.5702554095901
56,56.0,5.6,0.0306805307116975,10.5864556185703
57,57.0,5.7,0.0312283973315493,11.0556941815244
58,58.0,5.8,0.031776263951401,11.114972820674
59,59.0,5.9,0.0323241305712528,11.6112514374943
60,60.0,6.0,0.0328719971911045,11.5247477790589
61,61.0,6.1,0.0334198638109562,11.980919579574
62,62.0,6.2,0.033967730430808,11.9485595271453
63,63.0,6.3,0.0345155970506597,12.3675179348452
64,64.0,6.4,0.0350634636705115,12.5979567806008
65,65.0,6.5,0.0356113302903632,12.9045610111914
66,66.0,6.6,0.0361591969102149,13.0783624132318
67,67.0,6.7,0.0367070635300667,13.3345411820587
68,68.0,6.8,0.0372549301499184,13.4694205916795
69,69.0,6.9,0.0378027967697702,13.6458509409525
70,70.0,7.0,0.0383506633896219,14.0247253545703
71,71.0,7.1,0.0388985300094737,14.0970929457601
